GlobalID,Detection Date,Lab Status,Submission Date,Latitude,Longitude
{8C2AB555-9BDF-4B47-984B-8356AD1AC5F7},2020-07-11 00:00:00,Negative ID,2020-07-12,47.170797,-120.019116
{D37C7E9F-C175-4E25-90AE-AC06D5143E42},2020-07-12 00:00:00,Negative ID,2020-07-12,47.379103,-119.509346
{975545EB-423D-4491-925A-0B455295F5C3},2020-07-11 00:00:00,Negative ID,2020-07-12,48.095303,-123.388703
{ECA182CA-96A9-4370-934C-462FA66B5736},2020-07-11 00:00:00,Negative ID,2020-07-12,47.572406,-121.929017
{C23A2C61-05E9-407E-B0F7-2EA636FFA5E0},2020-07-11 00:00:00,Negative ID,2020-07-12,46.613166,-120.484763
{2DC07B76-C284-4919-A075-4C3A287BB261},2020-07-12 00:00:00,Negative ID,2020-07-12,47.13196,-119.2771
{4813CE37-D769-4DFA-B988-F0DB80AB879B},2020-07-09 00:00:00,Negative ID,2020-07-12,47.820324,-120.812884
{57306ED1-5A31-4A65-8461-54D8193485EE},2020-07-12 00:00:00,Negative ID,2020-07-12,46.215567,-119.252691
{C14E59BC-3238-4A38-B95F-22C1F6810DF8},2020-07-10 00:00:00,Negative ID,2020-07-12,46.53378,-117.91497
{D1671BFB-4C87-413A-8F83-F6102A49B79D},2020-07-08 00:00:00,Negative ID,2020-07-12,46.548739,-117.10136
{94830C90-8BDC-44A9-9B2D-4851CCB548FD},2020-07-12 00:00:00,Negative ID,2020-07-12,47.99692,-117.56666
{855AC950-67C9-4A12-88E9-8EAF43E4D9AB},2020-07-12 00:00:00,Negative ID,2020-07-12,47.37925,-119.50944
{F42B35A4-45B0-4512-93BC-09E787083C19},2020-07-12 00:00:00,Negative ID,2020-07-12,46.037576,-118.39948
{5D18A80D-BACC-4420-928F-56D5331B34E5},2020-07-12 00:00:00,Negative ID,2020-07-12,45.648264,-122.760998
{3FA61B71-A680-481A-BD86-FAC40230C77A},2020-07-11 00:00:00,Negative ID,2020-07-13,47.074634,-120.034134
{6C622A21-1233-4E27-A9D5-FAB741CFB3B8},2020-07-13 00:00:00,Negative ID,2020-07-13,47.16299,-122.02523
{694C2D26-A5CA-43F4-8AA5-85FBD033491D},2020-07-13 00:00:00,Negative ID,2020-07-13,46.971798,-118.599195
{80634955-1DEE-4A05-BDF3-4C7C3284BA20},2020-07-13 00:00:00,Negative ID,2020-07-13,46.187395,-119.14533
{1AD37923-1C40-4A70-8725-305CCF3BD299},2020-07-13 00:00:00,Negative ID,2020-07-13,47.86734,-120.00594
{21C4DE85-384F-415A-90EF-4CA9502486A5},2020-07-13 00:00:00,Negative ID,2020-07-13,47.44183,-120.33581
{41FA8185-6C6E-4932-9223-87C45AD3437A},2020-07-13 00:00:00,Negative ID,2020-07-13,47.690329,-122.274036
{35FC25F5-236E-4BD8-B3EE-7992F88E4538},2020-07-13 00:00:00,Negative ID,2020-07-13,45.695442,-122.579099
{48E380DD-465D-4C90-9E51-1C76ECA74C06},2020-07-12 00:00:00,Negative ID,2020-07-13,48.150965,-124.558867
{B7EAD073-6C82-4225-B198-ABA3413BEFD5},2020-07-13 00:00:00,Negative ID,2020-07-13,47.248016,-122.309929
{6FC6FDD8-8A0D-4F92-86CE-01E1D0125BD2},2020-07-13 00:00:00,Negative ID,2020-07-13,47.703525,-122.199549
{27009A04-003F-4F65-BC5D-FB958C9190AE},2020-07-13 00:00:00,Negative ID,2020-07-13,47.83243,-122.190531
{C077840B-FB0A-4A15-A4A1-ABCEFBD254AC},2020-07-13 00:00:00,Negative ID,2020-07-13,48.04201,-122.77678
{FF1A9DD4-F472-40A6-94D7-77C76794AF63},2020-07-13 00:00:00,Negative ID,2020-07-13,47.92181,-120.13204
{43FF55CB-899C-4201-BDF7-5379E5D21E7D},2020-07-13 00:00:00,Negative ID,2020-07-13,47.46006,-122.33181
{4A7D5D6E-FA35-4405-826F-88475FA494D6},2020-07-14 00:00:00,Negative ID,2020-07-14,46.591,-119.14494
{1BB61E0F-43E4-4194-983F-94E603D550C8},2020-07-14 00:00:00,Negative ID,2020-07-14,47.683669,-117.438691
{56CA6F44-F5A3-4701-879E-7BFC89D2BFF9},2020-07-14 00:00:00,Negative ID,2020-07-14,47.724131,-122.218747
{C934AD51-46AF-41A0-AE16-6623C064BC9B},2020-07-14 00:00:00,Negative ID,2020-07-14,47.212255,-122.498758
{6F1F9EDA-4F66-4316-B29C-A86065250CCD},2020-07-13 00:00:00,Negative ID,2020-07-14,48.942241,-122.754463
{D4B875D0-E2BE-44D5-B928-0CBD77AC767F},2020-07-11 00:00:00,Negative ID,2020-07-14,46.27509,-122.90724
{4DC194AC-3699-4C59-913C-55A96FB6B534},2020-07-13 00:00:00,Negative ID,2020-07-14,47.834152,-120.052643
{2D180B47-73D4-43CE-9E29-412DC2AE8DE5},2020-07-14 00:00:00,Negative ID,2020-07-14,47.834487,-120.038842
{3DB0E28D-0E19-4C74-9CFC-8C4B9FAD95AB},2020-07-14 00:00:00,Negative ID,2020-07-14,48.107217,-122.805339
{371302C4-534E-4781-BBC7-C8641FD5D1C7},2020-07-15 00:00:00,Negative ID,2020-07-15,47.0987,-120.59134
{68D28AE1-886A-49B6-98A8-83BCA21B5950},2020-07-15 00:00:00,Negative ID,2020-07-15,47.382718,-119.486962
{50E8A1DE-95D7-4DC3-9B52-4823DC0D385C},2020-07-15 00:00:00,Negative ID,2020-07-15,47.404011,-120.322677
{6EA7893F-8D7A-4C36-B841-9CC3A28C7D6B},2020-07-14 00:00:00,Negative ID,2020-07-15,47.86293,-119.13336
{55AE8BF7-05CA-4AAE-9117-53F6A7C2A100},2020-07-15 00:00:00,Negative ID,2020-07-15,46.94239,-122.60735
{2EAD152E-21D8-4B3E-8647-3861279D54F4},2020-05-20 00:00:00,Negative ID,2020-07-15,47.54103,-122.63847
{46BAB986-0748-4368-B747-9C7BCA11BE14},2020-07-15 00:00:00,Negative ID,2020-07-15,47.65171,-122.69275
{424C6ADD-11C1-4B58-BC5D-BF062AA2159F},2020-07-15 00:00:00,Negative ID,2020-07-15,47.194989,-119.302895
{54BCCEE5-2FDD-4F57-87CC-A9D3EBE86292},2020-07-15 00:00:00,Negative ID,2020-07-15,47.143276,-119.852737
{BF583115-69AB-48A1-9C53-CEAFD83FE015},2020-07-15 00:00:00,Negative ID,2020-07-15,47.951365,-122.036275
{8088E7BC-97AB-41F5-95F4-36DAEECA5B45},2020-07-15 00:00:00,Negative ID,2020-07-15,47.662411,-122.368428
{ADCAE8EF-A202-47D8-BD86-CCFCA0512499},2020-07-15 00:00:00,Negative ID,2020-07-15,47.916604,-122.090083
{F649751C-5C3F-40F5-A53E-855A2B1EC347},2020-07-15 00:00:00,Negative ID,2020-07-15,46.66146,-118.86063
{B6289C73-10D5-460B-8902-F2185FEA469D},2020-07-15 00:00:00,Negative ID,2020-07-15,48.95921,-122.66856
{0EF44CB9-423C-4029-BD59-E5953463625E},2020-07-15 00:00:00,Negative ID,2020-07-16,47.719493,-122.302614
{4682578A-03BD-4982-9698-A89D7495B820},2020-07-16 00:00:00,Negative ID,2020-07-16,47.62728,-122.521
{B52ED9B0-BE24-416E-BFA6-908EB67CBFBD},2020-07-16 00:00:00,Negative ID,2020-07-16,47.225999,-119.214597
{9FD8E159-FEE0-44DD-89C9-DD21897EDAF1},2020-07-16 00:00:00,Negative ID,2020-07-16,47.494711,-120.357834
{98DE3E28-A633-4CB7-88E9-011A5DAB7315},2020-07-16 00:00:00,Negative ID,2020-07-16,47.371843,-119.49878
{8A3D3459-9D9A-4EBC-B105-FDC4824A6018},2020-07-16 00:00:00,Negative ID,2020-07-16,47.751657,-117.428378
{65400994-17DB-4CD9-9A5B-4FE486BA8A7D},2020-07-16 00:00:00,Negative ID,2020-07-16,48.61037,-123.14751
{536DC355-D9BA-45B6-B123-9675140ADC40},2020-07-11 00:00:00,Negative ID,2020-07-16,46.29128,-122.264514
{266039CF-CD07-4964-B6A2-8489E23043A0},2020-07-16 00:00:00,Negative ID,2020-07-16,47.5224,-120.47005
{36BC7085-36E9-410F-8A42-039C945A3520},2020-07-07 00:00:00,Negative ID,2020-07-16,47.535116,-122.167869
{B52BD81F-C033-4912-951A-E77B3C5BED4D},2020-07-16 00:00:00,Negative ID,2020-07-16,47.194307,-122.45216
{FA121CAB-0521-4028-BC87-7A85901214F6},2020-07-16 00:00:00,Negative ID,2020-07-16,47.153652,-122.004459
{5CE294BE-F96B-4211-8503-6FB824502E66},2020-07-16 00:00:00,Negative ID,2020-07-16,47.369709,-122.90656
{02DE5DA2-EBE2-4E85-9013-BD13C4D11DC9},2020-07-16 00:00:00,Negative ID,2020-07-16,47.68774,-122.18811
{2221AFFD-03C3-44F6-8B52-2726A9232D59},2020-07-16 00:00:00,Negative ID,2020-07-16,47.873112,-121.790065
{331E9DEF-AB2B-4A14-A241-4B5DE7BD1FD1},2020-07-16 00:00:00,Negative ID,2020-07-16,48.843479,-122.637711
{057C3E09-D367-4E8C-9F9D-010DC98F318A},2020-07-16 00:00:00,Negative ID,2020-07-16,47.09705,-119.28578
{BB7E3529-506E-4425-8339-C508ECB91D4C},2020-07-17 00:00:00,Negative ID,2020-07-17,46.995798,-122.994285
{B15C1B43-AE18-4884-BAB6-EA64E87B8ABD},2020-07-17 00:00:00,Negative ID,2020-07-17,47.554437,-122.225114
{837FE6E2-04B4-4147-B246-6B6F0045FB39},2020-07-17 00:00:00,Negative ID,2020-07-17,47.91265,-122.09305
{8239BF3B-F206-4DF9-888E-30E6512F3BFF},2020-07-14 00:00:00,Negative ID,2020-07-17,47.031457,-122.798993
{DEEDC526-6EA9-4545-B4D5-30631D17CC3C},2020-07-17 00:00:00,Negative ID,2020-07-17,45.639508,-122.560737
{964BC22F-C046-4B44-A941-648F38F96D98},2020-07-17 00:00:00,Negative ID,2020-07-17,47.606016,-122.147174
{C7063357-1E9C-47ED-8741-04B964E06DD4},2020-07-17 00:00:00,Negative ID,2020-07-17,47.831707,-122.348836
{7B7AECB4-EEBF-48A1-988E-0227B9BD95E2},2020-07-17 00:00:00,Negative ID,2020-07-17,47.310046,-122.330678
{31FF8463-D82D-45C0-84EE-F6D51D213BFA},2020-07-17 00:00:00,Negative ID,2020-07-17,48.12355,-117.19867
{6508FCA9-F028-46FD-900C-E884039A7681},2020-07-17 00:00:00,Negative ID,2020-07-17,46.346115,-120.633108
{E7CCCD60-B981-43F0-A125-180146FFF207},2020-07-16 00:00:00,Negative ID,2020-07-17,48.599451,-123.111312
{0257D22F-060A-427D-8ABC-4B931A408B86},2020-07-17 00:00:00,Negative ID,2020-07-17,47.013612,-120.53845
{383EC628-00E7-4D38-A04B-A2BC01FD0DEA},2020-07-17 00:00:00,Negative ID,2020-07-17,47.33096,-118.69595
{23A11BE8-2522-4CAE-8664-3A5AA061B836},2020-07-17 00:00:00,Negative ID,2020-07-17,48.84457,-122.614134
{4BD08BDD-C4D8-41FB-8FBC-201BBF7AAC2E},2020-07-17 00:00:00,Negative ID,2020-07-17,47.127385,-119.273195
{E96CC1EA-CD20-4D7C-B86C-D81912C5D858},2020-07-17 00:00:00,Negative ID,2020-07-17,47.326548,-119.595877
{A5720FBA-2A46-4723-BA2F-0708BA51D25C},2020-07-17 00:00:00,Negative ID,2020-07-17,47.595339,-122.538166
{23BACE27-A1A3-44B8-B19B-50A12C1A27D4},2020-07-17 00:00:00,Negative ID,2020-07-17,47.263071,-122.47601
{A9C0084F-5515-405B-AD33-0235E774AE8B},2020-07-16 00:00:00,Negative ID,2020-07-18,46.82616,-119.1742
{5EE3FED5-DE5C-4B9B-8067-843F5C90505D},2020-07-17 00:00:00,Negative ID,2020-07-18,47.495765,-122.298579
{BCA33A31-400B-4CFA-894B-318888B8BD4C},2020-07-17 00:00:00,Negative ID,2020-07-18,47.40873,-122.331863
{47F08635-6100-4185-A782-7B8E17FA7D3F},2020-07-18 00:00:00,Negative ID,2020-07-18,47.935273,-118.945018
{CDCDB21C-DCCF-4AFF-A795-A33FB54D4248},2020-07-18 00:00:00,Negative ID,2020-07-18,46.661177,-118.866414
{3954117E-4ADE-4607-A31A-08418FE1E32F},2020-07-18 00:00:00,Negative ID,2020-07-18,46.577157,-120.406637
{03B0838C-FD29-4398-81A7-0DE84FB34589},2020-07-18 00:00:00,Negative ID,2020-07-18,47.574808,-117.338426
{81E0E90E-714E-4411-B4F0-D3FD13557E8A},2020-07-16 00:00:00,Negative ID,2020-07-18,47.412753,-120.341665
{B0F58BD7-F815-4BA0-9E8E-C8355FD1B673},2020-07-18 00:00:00,Negative ID,2020-07-18,48.907806,-122.457983
{F6596CC2-FCB8-4829-852D-175E35D5623E},2020-07-18 00:00:00,Negative ID,2020-07-18,47.511195,-122.188201
{8A61B7B3-D4D2-4520-8DF3-D972802D7E11},2020-07-18 00:00:00,Negative ID,2020-07-18,47.668994,-122.362599
{8B586190-16FB-4B93-A2A2-254C2AF8288C},2020-07-18 00:00:00,Negative ID,2020-07-18,47.573953,-122.642363
{E0AE2F2A-38A5-463C-97B5-9F84A477F9AE},2020-07-18 00:00:00,Negative ID,2020-07-18,45.697513,-122.574534
{1CD14B56-4046-44C4-B1B8-8FB07A9071E9},2020-07-18 00:00:00,Negative ID,2020-07-18,46.578382,-120.406884
{0C119F06-3578-4028-AA97-924CD22AAF51},2020-07-18 00:00:00,Negative ID,2020-07-18,46.501071,-120.21944
{52700FB3-ADBF-4EDE-BE99-9DF57E40E73F},2020-07-18 00:00:00,Negative ID,2020-07-18,47.709926,-118.92735
{1B521236-D295-4CFF-9677-A08EE988CA5D},2020-07-18 00:00:00,Negative ID,2020-07-18,46.729547,-122.99379
{535876B5-7B29-4B44-899C-B9D743924ED5},2020-07-18 00:00:00,Negative ID,2020-07-18,47.836535,-120.052964
{BC4B7E0C-3533-452C-A0B7-1746AB2AAE58},2020-07-19 00:00:00,Negative ID,2020-07-19,47.299773,-122.371256
{8A00354B-EDCD-464E-B469-C1A999E35732},2020-07-19 00:00:00,Negative ID,2020-07-19,47.770334,-122.348237
{D25557EB-86BC-48F1-993A-7F8B485581D1},2020-07-19 00:00:00,Negative ID,2020-07-19,47.480161,-122.144452
{9F6938E3-9C53-41FC-A8B6-D26B4BEF72D7},2020-07-19 00:00:00,Negative ID,2020-07-19,47.61034,-119.29147
{9E6407C0-EA53-4DDD-8520-7466998AC350},2020-07-19 00:00:00,Negative ID,2020-07-19,46.647086,-117.220249
{A8B4A091-EF90-4FFF-945C-9555E121DD2E},2020-07-19 00:00:00,Negative ID,2020-07-19,48.08441,-122.8575
{B5DC1AD9-04FE-4DBB-8668-DD3C4947C9CC},2020-07-19 00:00:00,Negative ID,2020-07-19,45.749151,-120.200088
{FD414D22-87EA-421B-87AA-4159676360C8},2020-07-19 00:00:00,Negative ID,2020-07-19,47.592845,-122.695178
{A2E1A2E1-E7AE-49FA-B34C-A42694379507},2020-07-19 00:00:00,Negative ID,2020-07-19,48.84756,-122.59351
{F3B60C3A-50C3-4AC8-949E-1478A7258EE5},2020-07-19 00:00:00,Negative ID,2020-07-19,47.44554,-120.27917
{20255071-1E31-4192-8910-2069FF9BEA8D},2020-07-19 00:00:00,Negative ID,2020-07-19,48.058775,-117.636524
{9DD9343E-0F29-423F-8F98-BFBAC53BA472},2020-07-19 00:00:00,Negative ID,2020-07-19,47.29607,-122.631662
{2C33EEE9-DE1E-4CBE-8216-90B69DD51DCF},2020-07-19 00:00:00,Negative ID,2020-07-19,47.448703,-118.421576
{F864465B-6993-43A1-B145-5997EAFDE193},2020-07-19 00:00:00,Negative ID,2020-07-19,47.398594,-120.311332
{9AE288C3-2572-49B8-BC09-7F4A1CDD71B0},2020-07-19 00:00:00,Negative ID,2020-07-19,47.859906,-122.152623
{4B8E0A71-4376-468A-A5E4-81E7C114A56D},2020-07-19 00:00:00,Negative ID,2020-07-19,45.911392,-121.042423
{FDE889A4-B1FD-4CF4-BF51-7A02794B2312},2020-07-20 00:00:00,Negative ID,2020-07-20,47.418821,-120.249482
{C88A0505-A507-40C5-AA50-3A2E0F436796},2020-07-20 00:00:00,Negative ID,2020-07-20,47.17964,-119.33367
{BBDE1BAE-638B-475E-BD6C-ED8E055C30F4},2020-07-20 00:00:00,Negative ID,2020-07-20,47.17964,-119.33367
{7738A0E6-94A4-424C-BBC4-C586E7D7B763},2020-07-20 00:00:00,Negative ID,2020-07-20,47.9943,-120.39953
{9B01CAD6-8C81-4324-B251-F0B6F9B3B2A8},2020-07-20 00:00:00,Negative ID,2020-07-20,47.399827,-122.183286
{934EC672-E422-4399-9355-98A1D3D7C0E4},2020-07-20 00:00:00,Negative ID,2020-07-20,47.042832,-122.342465
{09B1DAB2-8F8D-4B5F-A6E8-37501782E432},2020-07-19 00:00:00,Negative ID,2020-07-20,47.161465,-122.029685
{01E31294-1A10-41F0-AB34-64C5C514C7E7},2020-07-19 00:00:00,Negative ID,2020-07-20,47.938283,-118.226001
{1F6A7D4B-D22A-4D1F-956E-CA313AEAB15A},2020-07-16 00:00:00,Negative ID,2020-07-20,46.41053,-117.04034
{0B146D1F-498E-4CF0-85AA-07021E0B1A04},2020-07-19 00:00:00,Negative ID,2020-07-20,46.215209,-117.397629
{28844D58-6F6A-4979-A355-D36455969A64},2020-07-20 00:00:00,Negative ID,2020-07-20,46.744978,-120.754222
{F96522ED-BCE1-4E0B-85A8-8DAC3C0C2EED},2020-07-20 00:00:00,Negative ID,2020-07-20,48.01341,-119.60936
{3B901413-D1A3-4F94-8B8B-276C38B030A5},2020-07-20 00:00:00,Negative ID,2020-07-20,46.498939,-117.065335
{EBFE8D2B-4C0A-40B4-8824-A2F8DA673BBB},2020-07-20 00:00:00,Negative ID,2020-07-20,47.648854,-122.402014
{3E168014-46DB-4CC0-BF92-87CA0E1D4620},2020-07-20 00:00:00,Negative ID,2020-07-20,47.681275,-122.205025
{1E2BC9A0-433A-44EB-86DD-144D8380A6F7},2020-07-20 00:00:00,Negative ID,2020-07-20,47.269654,-122.497513
{BD1EAF93-06B7-41E5-9D5B-B8FCDEE93642},2020-07-20 00:00:00,Negative ID,2020-07-20,47.15608,-122.109438
{888EE969-B235-4F2E-AA08-9D023DF87C10},2020-07-20 00:00:00,Negative ID,2020-07-21,46.412394,-117.576956
{A39EF95C-3C25-4F46-8E93-32BDE5F6D050},2020-07-21 00:00:00,Negative ID,2020-07-21,47.4176,-120.28674
{BFECDD46-D1F8-446F-8D63-D9011BB02777},2020-07-21 00:00:00,Negative ID,2020-07-21,48.06114,-122.1769
{597536E8-11F3-4FC9-977F-FADCA0F8DF60},2020-07-20 00:00:00,Negative ID,2020-07-21,48.862239,-122.59526
{6F6EBA8A-E612-47DD-9E60-942C9F38586F},2020-07-21 00:00:00,Negative ID,2020-07-21,47.503333,-122.192205
{2019A789-294D-4AE8-B5C0-2B47E5A0B9EE},2020-07-21 00:00:00,Negative ID,2020-07-21,47.127385,-119.273195
{B5B95274-C51C-4E35-A502-3EDB434A2BC2},2020-07-20 00:00:00,Negative ID,2020-07-21,47.540497,-120.281752
{9EAD6924-AAD5-4BE3-90B9-9CD36C18D9B8},2020-07-20 00:00:00,Negative ID,2020-07-21,47.450892,-119.253884
{8E38BC5F-2E6A-471E-8DDA-D83D8740DE45},2020-07-21 00:00:00,Negative ID,2020-07-21,47.45424,-120.28131
{2AD5BD7A-32D4-4597-AE57-BF315AE033E1},2020-07-21 00:00:00,Negative ID,2020-07-21,47.71864,-122.28782
{F4C2E95D-C68A-4660-80E2-B23AFB3A4EBB},2020-07-21 00:00:00,Negative ID,2020-07-21,48.316142,-122.529232
{84CABD2B-4170-48AB-A9AD-FF4C0776E992},2020-07-21 00:00:00,Negative ID,2020-07-21,47.181255,-122.525627
{38BA461F-4BED-4FB5-8B0A-3E0F5A83B382},2020-07-21 00:00:00,Negative ID,2020-07-21,47.771173,-122.188857
{CB27F870-4ECA-4992-9AE5-2DD091D46AB5},2020-07-21 00:00:00,Negative ID,2020-07-21,47.975096,-122.349975
{830BBDCB-EFF3-4108-8852-BE8246471FE9},2020-07-19 00:00:00,Negative ID,2020-07-21,47.17808,-119.33105
{C88B24FF-AF04-494F-AD9F-E8846F91E61B},2020-07-21 00:00:00,Negative ID,2020-07-21,47.670783,-117.463435
{F20BDBBF-F9C8-4E6A-82FF-66A38CEA26A8},2020-07-19 00:00:00,Negative ID,2020-07-21,46.658386,-120.548762
{5947B9EB-F6CD-4E65-8BDF-0A045FF2834D},2020-07-21 00:00:00,Negative ID,2020-07-21,45.826506,-120.828741
{CD88EC8F-BA9B-4A38-97B6-D912D111091D},2020-07-21 00:00:00,Negative ID,2020-07-21,46.3943,-117.020025
{C3B549FE-324C-4AE7-AE7C-755803B8D72D},2020-07-20 00:00:00,Negative ID,2020-07-21,47.95014,-124.38543
{364E11AE-0FA7-4ACE-9A36-0E6A9FA90CF8},2020-07-21 00:00:00,Negative ID,2020-07-21,47.521678,-122.384479
{034E5CF8-2FFA-491A-9531-D04B71A31F9E},2020-07-22 00:00:00,Negative ID,2020-07-22,47.178671,-122.26112
{CFF7848D-530C-4AA4-BEA9-978847237EDD},2020-07-22 00:00:00,Negative ID,2020-07-22,47.663799,-122.341669
{E9D2A0D9-2575-47D2-B94A-2A4B63A38319},2020-07-21 00:00:00,Negative ID,2020-07-22,47.441921,-121.747525
{45394746-5707-4D22-80AC-29B5A43A3076},2020-06-15 00:00:00,Negative ID,2020-07-22,47.547757,-117.216261
{50B306D2-0AA4-4DEF-959F-E522AD905D0B},2020-07-22 00:00:00,Negative ID,2020-07-22,47.554662,-122.143817
{94290B3F-C65D-4C75-BC36-75E354D47C62},2020-07-22 00:00:00,Negative ID,2020-07-22,47.235128,-122.356223
{7A4D224B-A8AC-4620-8E4A-B53445AB7693},2020-07-22 00:00:00,Negative ID,2020-07-22,47.335563,-122.62679
{2BF59AEA-A714-490B-B6A8-7A04E7C7784B},2020-07-22 00:00:00,Negative ID,2020-07-22,47.213039,-122.554338
{AF5E80C3-E497-4269-8832-1F2463DFDE48},2020-07-22 00:00:00,Negative ID,2020-07-22,47.093771,-122.624254
{A3CA2BCA-D6C9-4678-8451-5CF731D09623},2020-07-22 00:00:00,Negative ID,2020-07-22,46.029513,-118.326248
{1D38E4FE-967D-4E88-A3EC-B6E3B07AC969},2020-07-22 00:00:00,Negative ID,2020-07-22,47.66133,-122.319985
{19314731-2AAD-4F4E-B425-EF03601A51A7},2020-07-22 00:00:00,Negative ID,2020-07-22,47.299062,-122.88225
{4E2E6CBD-166B-4786-AC32-8557446E2D1E},2020-07-22 00:00:00,Negative ID,2020-07-22,47.284392,-122.504036
{BA2D2A1F-C6F0-41DE-9B24-00CF7FC8CD4F},2020-07-22 00:00:00,Negative ID,2020-07-22,47.425837,-120.307675
{4DBA05FD-E076-4D82-9A9E-31CAF9F7219E},2020-07-22 00:00:00,Negative ID,2020-07-23,47.000874,-122.245977
{453AF933-A038-4A2F-AA34-F6E111431F1F},2020-07-23 00:00:00,Negative ID,2020-07-23,47.164724,-119.239163
{4B0ED42A-4231-4600-8D2C-95953C51B5A8},2020-07-23 00:00:00,Negative ID,2020-07-23,46.65404,-120.53113
{E784E7D7-EC6F-4EE2-BE20-1768EAA2F34A},2020-07-22 00:00:00,Negative ID,2020-07-23,47.40703,-120.31743
{28E1FDF2-65AA-4DF1-BD31-11D7C54F4A53},2020-07-11 00:00:00,Negative ID,2020-07-23,47.59459,-119.36531
{47495918-E816-4308-B413-CA5C8BD3ACA7},2020-07-22 00:00:00,Negative ID,2020-07-23,47.802507,-122.264496
{74D95E66-3858-4071-9661-33BFF32398AF},2020-07-20 00:00:00,Negative ID,2020-07-23,47.23975,-119.40148
{3BD9A749-A231-4509-AF74-4DEF2D375589},2020-07-23 00:00:00,Negative ID,2020-07-23,47.293262,-122.511728
{840BBA45-1612-4250-A76B-73EE90D1CC28},2020-07-23 00:00:00,Negative ID,2020-07-23,46.87161,-117.365048
{7820B3B6-AA7A-4E81-BD06-D457FB201E99},2020-07-19 00:00:00,Negative ID,2020-07-23,46.585449,-118.003557
{C0E96A4E-AA30-4ED4-8FB5-287E07037E6E},2020-07-23 00:00:00,Negative ID,2020-07-23,47.784815,-122.3073
{9DCB6D4C-999D-4737-A91B-90956DC5D7E4},2020-07-23 00:00:00,Negative ID,2020-07-23,47.326775,-122.208701
{3B17D8C8-F4D6-4D53-A3B8-73D40333EDE7},2020-07-22 00:00:00,Negative ID,2020-07-23,45.57923,-122.35341
{B47D0BC6-2931-416A-B5C4-E1D6945BF135},2020-07-23 00:00:00,Negative ID,2020-07-23,47.193861,-122.168469
{9C7C0E7D-34BE-4C01-B060-EAE08454FC96},2020-07-23 00:00:00,Negative ID,2020-07-23,47.62984,-120.68945
{0EB1B25A-C5B6-48F8-8514-A3537043D47B},2020-07-21 00:00:00,Negative ID,2020-07-24,45.595938,-122.436945
{B452BFD3-EB91-48D9-BFCB-D0C93DD740B6},2020-07-23 00:00:00,Negative ID,2020-07-24,47.569011,-122.001556
{D722B3BB-F062-49B7-BF84-318066DD0B36},2020-07-22 00:00:00,Negative ID,2020-07-24,47.8408,-120.0168
{B86F3754-2AB4-470B-A6FA-7F435EA3BA2D},2020-07-24 00:00:00,Negative ID,2020-07-24,47.481039,-122.012682
{1FC00C4C-0974-4BFA-A3D1-150DAC8EDB47},2020-07-24 00:00:00,Negative ID,2020-07-24,46.22303,-119.269816
{DEBC7CDE-5216-4FC1-AA58-E34554C8116D},2020-07-24 00:00:00,Negative ID,2020-07-24,47.053307,-122.751952
{16A80D5C-46FD-4C15-B4A9-89C19063E1B1},2020-07-20 00:00:00,Negative ID,2020-07-24,47.16793,-122.190492
{FD501EFD-2E42-4A44-BF81-17E9135F5C68},2020-07-24 00:00:00,Negative ID,2020-07-24,47.624935,-122.316911
{3CD8B559-5AFA-4EDD-821F-FEA3127D5143},2020-07-24 00:00:00,Negative ID,2020-07-24,47.344326,-122.188343
{FF796827-9612-4BD3-8769-93574F78CF56},2020-07-24 00:00:00,Negative ID,2020-07-24,47.59796,-120.65801
{998E4EEA-4BF0-45EA-8CEB-61EA9C6ADF0E},2020-07-24 00:00:00,Negative ID,2020-07-24,46.542959,-120.520372
{AE41B395-8856-478C-9F7D-89C775FB137A},2020-07-23 00:00:00,Negative ID,2020-07-24,47.163115,-119.857096
{44FF1604-C97A-48E0-BC13-BBF750D9919B},2020-07-24 00:00:00,Negative ID,2020-07-24,47.444511,-122.329035
{76130B16-300B-48FF-AD50-8F20E29B1C33},2020-07-24 00:00:00,Negative ID,2020-07-24,47.816974,-117.35894
{0E372E74-D03B-42C1-8D43-2CBCDAC5B26F},2020-07-24 00:00:00,Negative ID,2020-07-24,47.577987,-122.413502
{2E0F2EE3-6E5F-4EEB-9214-E3574D3FA527},2020-07-19 00:00:00,Negative ID,2020-07-24,47.070211,-120.030214
{FF2C3C51-4BB0-4C36-9B5F-9EE1D421853C},2020-07-18 00:00:00,Negative ID,2020-07-24,47.418708,-120.341535
{D1EC3F0A-7CA1-494F-87C0-8193CF741F1E},2020-07-24 00:00:00,Negative ID,2020-07-24,47.55115,-122.2668
{BF8BABE7-9F08-48F5-A45B-9397488B52C5},2020-07-24 00:00:00,Negative ID,2020-07-24,47.51204,-122.49987
{B081085B-02E7-4D69-BCF8-FAC215EC913B},2020-07-24 00:00:00,Negative ID,2020-07-24,47.493894,-121.775961
{413F69EC-F7AB-4C6A-AF35-D0CEAD5F2D6E},2020-07-24 00:00:00,Negative ID,2020-07-24,46.321028,-119.26782
{810B5DDA-B982-4A71-8463-E93C7F2A3E4D},2020-07-25 00:00:00,Negative ID,2020-07-25,48.41147,-119.529965
{27987C41-4300-4ABA-99F5-1A6119B39F27},2020-07-25 00:00:00,Negative ID,2020-07-25,47.56666,-121.894133
