Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift,Predict
2017/5/21,1258.85,1258.85,1233.3,25.55,19.42797096,0.514721791,1284.15,1220.4,1258.85,1256.169054
2017/5/22,1258.85,1258.85,1233.3,25.55,19.73407241,0.506737778,1284.15,1220.4,1258.85,1256.169054
2017/5/23,1260.2,1258.85,1234.2,24.65,19.97986879,0.500503787,1284.15,1220.4,1258.85,1256.169054
2017/5/24,1252.55,1260.2,1252,8.2,19.39087535,0.515706476,1284.15,1220.4,1260.2,1257.510843
2017/5/25,1256.95,1260.2,1252,8.2,18.83133159,0.531029893,1284.15,1220.4,1252.55,1249.909112
2017/5/26,1265.05,1260.2,1252,8.2,18.29976501,0.546455105,1284.15,1220.4,1256.95,1254.280819
2017/5/27,1262.7,1265.05,1252.55,12.5,18.00977676,0.555253968,1284.15,1220.4,1265.05,1262.332506
2017/5/28,1262.7,1265.05,1252.55,12.5,17.73428792,0.563879421,1284.15,1220.4,1262.7,1259.996026
2017/5/29,1262.7,1265.05,1252.55,12.5,17.47257352,0.572325536,1284.15,1220.4,1262.7,1259.996026
2017/5/30,1262.7,1265.05,1252.55,12.5,17.22394485,0.580587089,1284.15,1220.4,1262.7,1259.996026
2017/5/31,1266.2,1265.05,1252.55,12.5,16.9877476,0.588659558,1284.15,1220.4,1262.7,1259.996026
2017/6/1,1264.85,1266.2,1256.95,9.25,16.60086022,0.602378423,1284.15,1220.4,1266.2,1263.476013
2017/6/2,1274.95,1266.2,1262.7,3.5,15.94581721,0.627123707,1284.15,1220.4,1264.85,1262.133621
2017/6/3,1279.95,1274.95,1262.7,12.25,15.76102635,0.634476447,1284.15,1220.4,1274.95,1272.179811
2017/6/4,1279.95,1279.95,1262.7,17.25,15.83547503,0.631493528,1284.15,1220.4,1279.95,1277.15579
2017/6/5,1279.95,1279.95,1262.7,17.25,15.90620128,0.628685619,1284.15,1220.4,1279.95,1277.15579
2017/6/6,1293.5,1279.95,1262.7,17.25,15.97339122,0.626041137,1284.15,1220.4,1279.95,1277.15579
2017/6/7,1291,1293.5,1264.85,28.65,16.60722166,0.60214768,1284.15,1220.4,1293.5,1290.649055
2017/6/8,1273.1,1293.5,1264.85,28.65,17.20936057,0.581079114,1293.5,1220.4,1291,1288.158624
2017/6/9,1266.55,1293.5,1273.1,20.4,17.36889255,0.575741946,1293.5,1220.4,1273.1,1270.339119
2017/6/10,1266.4,1293.5,1266.55,26.95,17.84794792,0.560288502,1293.5,1220.4,1266.55,1263.824065
2017/6/11,1266.4,1293.5,1266.4,27.1,18.31055052,0.546133225,1293.5,1220.4,1266.4,1263.674912
2017/6/12,1266.4,1293.5,1266.4,27.1,18.750023,0.533332679,1293.5,1220.4,1266.4,1263.674912
2017/6/13,1262,1293.5,1266.4,27.1,19.16752185,0.521715852,1293.5,1220.4,1266.4,1263.674912
2017/6/14,1275.5,1291,1262,29,19.65914575,0.508669101,1293.5,1220.4,1262,1259.300133
2017/6/15,1254.55,1275.5,1262,13.5,19.35118847,0.516764126,1293.5,1220.4,1275.5,1272.72707
2017/6/16,1255.4,1275.5,1254.55,20.95,19.43112904,0.514638134,1293.5,1220.4,1254.55,1251.896067
2017/6/17,1248.15,1275.5,1254.55,20.95,19.50707259,0.512634582,1293.5,1220.4,1255.4,1252.740622
2017/6/18,1248.15,1275.5,1248.15,27.35,19.89921896,0.502532286,1293.5,1220.4,1248.15,1245.538864
2017/6/19,1248.15,1275.5,1248.15,27.35,20.27175801,0.493297128,1293.5,1220.4,1248.15,1245.538864
2017/6/20,1242.2,1275.5,1248.15,27.35,20.62567011,0.484832732,1293.5,1220.4,1248.15,1245.538864
2017/6/21,1242.5,1275.5,1242.2,33.3,21.25938661,0.470380458,1293.5,1220.4,1242.2,1239.631505
2017/6/22,1250.8,1255.4,1242.2,13.2,20.85641728,0.479468735,1293.5,1220.4,1242.5,1239.929292
2017/6/23,1255.7,1255.4,1242.2,13.2,20.47359641,0.488433971,1293.5,1220.4,1250.8,1248.17076
2017/6/24,1245.25,1255.7,1242.2,13.5,20.12491659,0.496896469,1293.5,1220.4,1255.7,1253.038704
2017/6/25,1245.25,1255.7,1242.2,13.5,19.79367076,0.505212,1293.5,1220.4,1245.25,1242.659291
2017/6/26,1245.25,1255.7,1242.2,13.5,19.47898722,0.513373713,1293.5,1220.4,1245.25,1242.659291
2017/6/27,1249.55,1255.7,1242.2,13.5,19.18003786,0.521375405,1293.5,1220.4,1245.25,1242.659291
2017/6/28,1248,1255.7,1242.5,13.2,18.88103597,0.529631955,1293.5,1220.4,1249.55,1246.929234
2017/6/29,1243.5,1255.7,1245.25,10.45,18.45948417,0.541726947,1293.5,1220.4,1248,1245.389907
2017/6/30,1242.25,1255.7,1243.5,12.2,18.14650996,0.551070152,1293.5,1222.95,1243.5,1240.921949
2017/7/1,1229.25,1249.55,1242.25,7.3,17.60418446,0.568046763,1293.5,1223.15,1242.25,1239.681125
2017/7/2,1229.25,1249.55,1229.25,20.3,17.73897524,0.563730422,1293.5,1231.25,1229.25,1226.784262
2017/7/3,1229.25,1249.55,1229.25,20.3,17.86702648,0.559690221,1293.5,1229.25,1229.25,1226.784262
2017/7/4,1223.75,1249.55,1229.25,20.3,17.98867516,0.555905308,1293.5,1229.25,1229.25,1226.784262
2017/7/5,1220.3,1248,1223.75,24.25,18.3017414,0.546396093,1293.5,1229.25,1223.75,1221.332205
2017/7/6,1224.9,1243.5,1220.3,23.2,18.54665433,0.539180804,1293.5,1223.75,1220.3,1217.913649
2017/7/7,1215.65,1242.25,1220.3,21.95,18.71682161,0.534278747,1293.5,1220.3,1224.9,1222.471966
2017/7/8,1211.9,1229.25,1215.65,13.6,18.46098053,0.541683037,1293.5,1220.3,1215.65,1213.307747
2017/7/9,1211.9,1229.25,1211.9,17.35,18.4054315,0.543317879,1293.5,1215.65,1211.9,1209.594772
2017/7/10,1211.9,1229.25,1211.9,17.35,18.35265993,0.544880145,1293.5,1211.9,1211.9,1209.594772
2017/7/11,1211.05,1224.9,1211.9,13,18.08502693,0.552943606,1293.5,1211.9,1211.9,1209.594772
2017/7/12,1218.8,1224.9,1211.05,13.85,17.87327559,0.559494534,1293.5,1211.9,1211.05,1208.753344
2017/7/13,1218.9,1224.9,1211.05,13.85,17.67211181,0.565863328,1293.5,1211.05,1218.8,1216.42766
2017/7/14,1230.3,1218.9,1211.05,7.85,17.18100622,0.582038088,1293.5,1211.05,1218.9,1216.526716
2017/7/15,1234.1,1230.3,1211.05,19.25,17.28445591,0.578554515,1293.5,1211.05,1230.3,1227.825402
2017/7/16,1234.1,1234.1,1211.05,23.05,17.57273311,0.569063443,1293.5,1211.05,1234.1,1231.594141
2017/7/17,1234.1,1234.1,1211.05,23.05,17.84659645,0.560330931,1293.5,1211.05,1234.1,1231.594141
2017/7/18,1240.75,1234.1,1211.05,23.05,18.10676663,0.55227972,1293.5,1211.05,1234.1,1231.594141
2017/7/19,1242.15,1240.75,1218.8,21.95,18.2989283,0.546480091,1293.5,1211.05,1240.75,1238.192329
2017/7/20,1238.7,1242.15,1218.9,23.25,18.54648189,0.539185818,1293.5,1211.05,1242.15,1239.581872
2017/7/21,1248.55,1242.15,1230.3,11.85,18.21165779,0.549098831,1293.5,1211.05,1238.7,1236.157901
2017/7/22,1255.55,1248.55,1234.1,14.45,18.0235749,0.554828887,1293.5,1211.05,1248.55,1245.936086
2017/7/23,1255.55,1255.55,1234.1,21.45,18.19489616,0.549604676,1293.5,1211.05,1255.55,1252.889649
2017/7/24,1255.55,1255.55,1234.1,21.45,18.35765135,0.544731993,1293.5,1211.05,1255.55,1252.889649
2017/7/25,1254.4,1255.55,1238.7,16.85,18.28226878,0.546978065,1293.5,1211.05,1255.55,1252.889649
2017/7/26,1248.1,1255.55,1238.7,16.85,18.21065534,0.549129057,1293.5,1211.05,1254.4,1251.74704
2017/7/27,1261.1,1255.55,1238.7,16.85,18.14262258,0.551188229,1293.5,1211.05,1248.1,1245.489202
2017/7/28,1264.9,1261.1,1248.1,13,17.88549145,0.559112397,1293.5,1211.05,1261.1,1258.405453
2017/7/29,1267.55,1264.9,1248.1,16.8,17.83121687,0.560814221,1293.5,1211.05,1264.9,1262.183353
2017/7/30,1267.55,1267.55,1248.1,19.45,17.91215603,0.558280085,1293.5,1211.05,1267.55,1264.818532
2017/7/31,1267.55,1267.55,1248.1,19.45,17.98904823,0.555893779,1293.5,1211.05,1267.55,1264.818532
2017/8/1,1270.95,1267.55,1248.1,19.45,18.06209582,0.553645607,1293.5,1211.05,1267.55,1264.818532
2017/8/2,1269.6,1270.95,1248.1,22.85,18.30149103,0.546403568,1291,1211.05,1270.95,1268.200262
2017/8/3,1268.1,1270.95,1261.1,9.85,17.87891648,0.559318011,1275.5,1211.05,1269.6,1266.857435
2017/8/4,1257.7,1270.95,1264.9,6.05,17.28747065,0.578453621,1275.5,1211.05,1268.1,1265.365539
2017/8/5,1258,1270.95,1257.7,13.25,17.08559712,0.585288295,1275.5,1211.05,1257.7,1255.026164
2017/8/6,1258,1270.95,1257.7,13.25,16.89381726,0.59193253,1275.5,1211.05,1258,1255.324274
2017/8/7,1258,1270.95,1257.7,13.25,16.7116264,0.598385804,1275.5,1211.05,1258,1255.324274
2017/8/8,1261.8,1270.95,1257.7,13.25,16.53854508,0.604648109,1275.5,1211.05,1258,1255.324274
2017/8/9,1271.05,1269.6,1257.7,11.9,16.30661783,0.613247953,1275.5,1211.05,1261.8,1259.101304
2017/8/10,1284.4,1271.05,1257.7,13.35,16.15878693,0.618858336,1270.95,1211.05,1271.05,1268.299725
2017/8/11,1286.1,1284.4,1257.7,26.7,16.68584759,0.599310281,1271.05,1211.05,1284.4,1281.585828
2017/8/12,1282.3,1286.1,1258,28.1,17.25655521,0.579489932,1284.4,1211.05,1286.1,1283.278531
2017/8/13,1282.3,1286.1,1258,28.1,17.79872745,0.56183792,1286.1,1211.05,1282.3,1279.495075
2017/8/14,1282.3,1286.1,1258,28.1,18.31379108,0.546036588,1286.1,1211.05,1282.3,1279.495075
2017/8/15,1270.3,1286.1,1261.8,24.3,18.61310152,0.537255975,1286.1,1211.05,1282.3,1279.495075
2017/8/16,1272.75,1286.1,1270.3,15.8,18.47244645,0.541346812,1286.1,1211.05,1270.3,1267.553679
2017/8/17,1285.15,1286.1,1270.3,15.8,18.33882412,0.545291232,1286.1,1211.05,1272.75,1269.990913
2017/8/18,1295.8,1286.1,1270.3,15.8,18.21188292,0.549092043,1286.1,1211.05,1285.15,1282.33259
2017/8/19,1292.9,1295.8,1270.3,25.5,18.57628877,0.538320658,1286.1,1211.05,1295.8,1292.940629
2017/8/20,1292.9,1295.8,1270.3,25.5,18.92247433,0.528472113,1295.8,1211.05,1292.9,1290.051334
2017/8/21,1292.9,1295.8,1270.3,25.5,19.25135062,0.519444074,1295.8,1211.05,1292.9,1290.051334
2017/8/22,1284.2,1295.8,1270.3,25.5,19.56378309,0.511148583,1295.8,1211.05,1292.9,1290.051334
2017/8/23,1286.65,1295.8,1272.75,23.05,19.73809393,0.506634533,1295.8,1211.05,1284.2,1281.386691
2017/8/24,1289,1295.8,1284.2,11.6,19.33118923,0.517298749,1295.8,1211.05,1286.65,1283.826239
2017/8/25,1285.3,1295.8,1284.2,11.6,18.94462977,0.527854074,1295.8,1211.05,1289,1286.166563
2017/8/26,1318.65,1292.9,1284.2,8.7,18.43239828,0.542522999,1295.8,1211.05,1285.3,1282.481953
2017/8/27,1318.65,1318.65,1284.2,34.45,19.23327837,0.519932162,1295.8,1211.05,1318.65,1315.72475
2017/8/28,1318.65,1318.65,1284.2,34.45,19.99411445,0.500147182,1318.65,1211.05,1318.65,1315.72475
2017/8/29,1318.65,1318.65,1284.2,34.45,20.71690873,0.482697498,1318.65,1211.05,1318.65,1315.72475
2017/8/30,1308.5,1318.65,1285.3,33.35,21.34856329,0.468415596,1318.65,1211.05,1318.65,1315.72475
2017/8/31,1311.75,1318.65,1285.3,33.35,21.94863513,0.455609196,1318.65,1211.05,1308.5,1305.600042
2017/9/1,1320.4,1318.65,1285.3,33.35,22.51870337,0.444075302,1318.65,1218.8,1311.75,1308.841246
2017/9/2,1333.1,1320.4,1308.5,11.9,21.9877682,0.454798318,1318.65,1218.9,1320.4,1317.471014
2017/9/3,1333.1,1333.1,1308.5,24.6,22.11837979,0.452112682,1320.4,1230.3,1333.1,1330.149352
2017/9/4,1333.1,1333.1,1308.5,24.6,22.2424608,0.449590542,1333.1,1234.1,1333.1,1330.149352
2017/9/5,1335.55,1333.1,1308.5,24.6,22.36033776,0.447220436,1333.1,1234.1,1333.1,1330.149352
2017/9/6,1337.85,1335.55,1308.5,27.05,22.59482087,0.4425793,1333.1,1234.1,1335.55,1332.596279
2017/9/7,1343.5,1337.85,1311.75,26.1,22.77007983,0.439172812,1335.55,1238.7,1337.85,1334.893703
2017/9/8,1346.25,1343.5,1320.4,23.1,22.78657584,0.43885488,1337.85,1238.7,1343.5,1340.538627
2017/9/9,1334.2,1346.25,1333.1,13.15,22.30474705,0.448335055,1343.5,1238.7,1346.25,1343.286849
2017/9/10,1334.2,1346.25,1333.1,13.15,21.8470097,0.457728547,1346.25,1248.1,1334.2,1331.247925
2017/9/11,1334.2,1346.25,1333.1,13.15,21.41215921,0.467024362,1346.25,1248.1,1334.2,1331.247925
2017/9/12,1326.5,1346.25,1334.2,12.05,20.94405125,0.477462544,1346.25,1248.1,1334.2,1331.247925
2017/9/13,1327.55,1346.25,1326.5,19.75,20.88434869,0.478827477,1346.25,1248.1,1326.5,1323.559427
2017/9/14,1324.55,1346.25,1326.5,19.75,20.82763125,0.480131412,1346.25,1248.1,1327.55,1324.607651
2017/9/15,1322.85,1346.25,1324.55,21.7,20.87124969,0.479127994,1346.25,1248.1,1324.55,1321.612889
2017/9/16,1312.1,1334.2,1322.85,11.35,20.39518721,0.490311753,1346.25,1257.7,1322.85,1319.916104
2017/9/17,1312.1,1334.2,1312.1,22.1,20.48042785,0.48827105,1346.25,1257.7,1312.1,1309.190336
2017/9/18,1312.1,1334.2,1312.1,22.1,20.56140645,0.486348053,1346.25,1257.7,1312.1,1309.190336
2017/9/19,1309.6,1327.55,1312.1,15.45,20.30583613,0.492469255,1346.25,1257.7,1312.1,1309.190336
2017/9/20,1311.3,1327.55,1309.6,17.95,20.18804432,0.495342681,1346.25,1257.7,1309.6,1306.697002
2017/9/21,1292.1,1324.55,1309.6,14.95,19.92614211,0.501853291,1346.25,1257.7,1311.3,1308.392426
2017/9/22,1294.8,1322.85,1292.1,30.75,20.467335,0.488583394,1346.25,1257.7,1292.1,1289.254364
2017/9/23,1293.3,1312.1,1292.1,20,20.44396825,0.489141828,1346.25,1257.7,1294.8,1291.944254
2017/9/24,1293.3,1312.1,1292.1,20,20.42176984,0.489673524,1346.25,1257.7,1293.3,1290.449805
2017/9/25,1293.3,1312.1,1292.1,20,20.40068135,0.490179707,1346.25,1258,1293.3,1290.449805
2017/9/26,1300.05,1311.3,1292.1,19.2,20.34064728,0.49162644,1346.25,1258,1293.3,1290.449805
2017/9/27,1282.55,1311.3,1292.1,19.2,20.28361492,0.493008768,1346.25,1258,1300.05,1297.175907
2017/9/28,1283.35,1300.05,1282.55,17.5,20.14443417,0.496415035,1346.25,1261.8,1282.55,1279.743972
2017/9/29,1283.1,1300.05,1282.55,17.5,20.01221246,0.499694875,1346.25,1270.3,1283.35,1280.540396
2017/9/30,1273.7,1300.05,1282.55,17.5,19.88660184,0.50285112,1346.25,1270.3,1283.1,1280.291513
2017/10/1,1273.7,1300.05,1273.7,26.35,20.20977175,0.494810141,1346.25,1270.3,1273.7,1270.936082
2017/10/2,1273.7,1300.05,1273.7,26.35,20.51678316,0.487405843,1346.25,1270.3,1273.7,1270.936082
2017/10/3,1271.25,1300.05,1273.7,26.35,20.808444,0.480574136,1346.25,1270.3,1273.7,1270.936082
2017/10/4,1274.25,1283.35,1271.25,12.1,20.3730218,0.490845202,1346.25,1270.3,1271.25,1268.498694
2017/10/5,1274.5,1283.35,1271.25,12.1,19.95937071,0.5010178,1346.25,1270.3,1274.25,1271.4833
2017/10/6,1261.8,1283.1,1271.25,11.85,19.55390218,0.511406875,1346.25,1271.25,1274.5,1271.732057
2017/10/7,1278.75,1274.5,1261.8,12.7,19.21120707,0.5205295,1346.25,1271.25,1261.8,1259.101304
2017/10/8,1278.75,1278.75,1261.8,16.95,19.09814671,0.523611016,1346.25,1261.8,1278.75,1275.961386
2017/10/9,1278.75,1278.75,1261.8,16.95,18.99073938,0.526572441,1346.25,1261.8,1278.75,1275.961386
2017/10/10,1291.4,1278.75,1261.8,16.95,18.88870241,0.529416991,1346.25,1261.8,1278.75,1275.961386
2017/10/11,1289.25,1291.4,1261.8,29.6,19.42426729,0.514819934,1346.25,1261.8,1291.4,1288.557067
2017/10/12,1290.25,1291.4,1261.8,29.6,19.93305392,0.501679273,1346.25,1261.8,1289.25,1286.415558
2017/10/13,1299.6,1291.4,1261.8,29.6,20.41640123,0.489802286,1346.25,1261.8,1290.25,1287.411568
2017/10/14,1303.3,1299.6,1278.75,20.85,20.43808117,0.489282723,1346.25,1261.8,1299.6,1296.727395
2017/10/15,1303.3,1303.3,1278.75,24.55,20.64367711,0.484409824,1346.25,1261.8,1303.3,1300.415428
2017/10/16,1303.3,1303.3,1278.75,24.55,20.83899325,0.479869631,1346.25,1261.8,1303.3,1300.415428
2017/10/17,1284.75,1303.3,1289.25,14.05,20.49954359,0.487815739,1346.25,1261.8,1303.3,1300.415428
2017/10/18,1280.2,1303.3,1284.75,18.55,20.40206641,0.490146429,1346.25,1261.8,1284.75,1281.934301
2017/10/19,1286.4,1303.3,1280.2,23.1,20.53696309,0.486926911,1346.25,1261.8,1280.2,1277.404631
2017/10/20,1281.2,1303.3,1280.2,23.1,20.66511494,0.483907301,1346.25,1261.8,1286.4,1283.577286
2017/10/21,1274.9,1303.3,1280.2,23.1,20.78685919,0.481073158,1346.25,1261.8,1281.2,1278.400023
2017/10/22,1274.9,1303.3,1274.9,28.4,21.16751623,0.472421983,1346.25,1261.8,1274.9,1272.130065
2017/10/23,1274.9,1303.3,1274.9,28.4,21.52914042,0.464486728,1346.25,1261.8,1274.9,1272.130065
2017/10/24,1276.45,1286.4,1274.9,11.5,21.0276834,0.475563561,1346.25,1261.8,1274.9,1272.130065
2017/10/25,1275,1286.4,1274.9,11.5,20.55129923,0.486587241,1346.25,1261.8,1276.45,1273.672422
2017/10/26,1273.75,1286.4,1274.9,11.5,20.09873427,0.497543769,1346.25,1261.8,1275,1272.229556
2017/10/27,1266.45,1281.2,1273.75,7.45,19.46629755,0.513708371,1346.25,1261.8,1273.75,1270.985828
2017/10/28,1272,1276.45,1266.45,10,18.99298267,0.526510247,1346.25,1261.8,1266.45,1263.72463
2017/10/29,1272,1276.45,1266.45,10,18.54333354,0.539277362,1346.25,1261.8,1272,1269.244782
2017/10/30,1272,1276.45,1266.45,10,18.11616686,0.551993149,1346.25,1261.8,1272,1269.244782
2017/10/31,1270.15,1276.45,1266.45,10,17.71035852,0.564641308,1346.25,1261.8,1272,1269.244782
2017/11/1,1277.05,1275,1266.45,8.55,17.25234059,0.579631497,1346.25,1261.8,1270.15,1267.404498
2017/11/2,1279.2,1277.05,1266.45,10.6,16.91972357,0.591026205,1346.25,1261.8,1277.05,1274.269511
2017/11/3,1267.2,1279.2,1266.45,12.75,16.71123739,0.598399734,1346.25,1261.8,1279.2,1276.409267
2017/11/4,1270.9,1279.2,1267.2,12,16.47567552,0.606955386,1334.2,1261.8,1267.2,1264.470466
2017/11/5,1270.9,1279.2,1267.2,12,16.25189174,0.615312984,1334.2,1261.8,1270.9,1268.15053
2017/11/6,1270.9,1279.2,1267.2,12,16.03929715,0.623468716,1334.2,1261.8,1270.9,1268.15053
2017/11/7,1275.6,1279.2,1267.2,12,15.8373323,0.631419472,1327.55,1261.8,1270.9,1268.15053
2017/11/8,1284,1279.2,1267.2,12,15.64546568,0.639162822,1327.55,1261.8,1275.6,1272.82659
2017/11/9,1284.8,1284,1267.2,16.8,15.7031924,0.636813187,1324.55,1261.8,1284,1281.187554
2017/11/10,1284.3,1284.8,1267.2,17.6,15.79803278,0.632990205,1322.85,1261.8,1284.8,1281.984103
2017/11/11,1277.95,1284.8,1270.9,13.9,15.70313114,0.636815671,1312.1,1261.8,1284.3,1281.486253
2017/11/12,1277.95,1284.8,1270.9,13.9,15.61297458,0.64049294,1312.1,1261.8,1277.95,1275.165202
2017/11/13,1277.95,1284.8,1270.9,13.9,15.52732585,0.6440259,1312.1,1261.8,1277.95,1275.165202
2017/11/14,1274.6,1284.8,1275.6,9.2,15.21095956,0.657420721,1311.3,1261.8,1277.95,1275.165202
2017/11/15,1282.2,1284.8,1274.6,10.2,14.96041158,0.668430808,1311.3,1261.8,1274.6,1271.831548
2017/11/16,1280,1284.8,1274.6,10.2,14.722391,0.679237496,1303.3,1261.8,1282.2,1279.395514
2017/11/17,1284.35,1284.3,1274.6,9.7,14.47127145,0.691024284,1303.3,1261.8,1280,1277.205536
2017/11/18,1286.2,1284.35,1274.6,9.75,14.23520788,0.702483594,1303.3,1261.8,1284.35,1281.536026
2017/11/19,1286.2,1286.2,1274.6,11.6,14.10344749,0.709046494,1303.3,1261.8,1286.2,1283.378107
2017/11/20,1286.2,1286.2,1274.6,11.6,13.97827511,0.71539585,1303.3,1261.8,1286.2,1283.378107
2017/11/21,1283.3,1286.2,1274.6,11.6,13.85936136,0.721533968,1303.3,1261.8,1286.2,1283.378107
2017/11/22,1286.95,1286.2,1280,6.2,13.47639329,0.742038303,1303.3,1261.8,1283.3,1280.490636
2017/11/23,1290.35,1286.95,1280,6.95,13.15007362,0.760452016,1303.3,1261.8,1286.95,1284.124967
2017/11/24,1290.5,1290.35,1283.3,7.05,12.84506994,0.778508801,1303.3,1261.8,1290.35,1287.511186
2017/11/25,1294.9,1290.5,1283.3,7.2,12.56281645,0.795999849,1303.3,1261.8,1290.5,1287.660577
2017/11/26,1294.9,1294.9,1283.3,11.6,12.51467562,0.799061862,1303.3,1261.8,1294.9,1292.043886
2017/11/27,1294.9,1294.9,1283.3,11.6,12.46894184,0.801992673,1303.3,1266.45,1294.9,1292.043886
2017/11/28,1291.85,1294.9,1283.3,11.6,12.42549475,0.804796928,1303.3,1266.45,1294.9,1292.043886
2017/11/29,1283.85,1294.9,1286.95,7.95,12.20172001,0.819556586,1303.3,1266.45,1291.85,1289.005326
2017/11/30,1280.2,1294.9,1283.85,11.05,12.14413401,0.823442824,1303.3,1266.45,1283.85,1281.038218
2017/12/1,1275.5,1294.9,1280.2,14.7,12.27192731,0.81486793,1303.3,1266.45,1280.2,1277.404631
2017/12/2,1273.45,1294.9,1275.5,19.4,12.62833095,0.791870283,1303.3,1266.45,1275.5,1272.727084
2017/12/3,1273.45,1294.9,1273.45,21.45,13.0694144,0.765145223,1303.3,1266.45,1273.45,1270.687339
2017/12/4,1273.45,1294.9,1273.45,21.45,13.48844368,0.741375376,1303.3,1266.45,1273.45,1270.687339
2017/12/5,1266.3,1291.85,1273.45,18.4,13.73402149,0.728118855,1303.3,1266.45,1273.45,1270.687339
2017/12/6,1263.7,1283.85,1266.3,17.55,13.92482042,0.718142116,1303.3,1266.45,1266.3,1263.575449
2017/12/7,1255,1280.2,1263.7,16.5,14.0535794,0.711562494,1303.3,1266.3,1263.7,1260.990212
2017/12/8,1250.65,1275.5,1255,20.5,14.37590043,0.695608602,1303.3,1263.7,1255,1252.343161
2017/12/9,1247.15,1273.45,1250.65,22.8,14.79710541,0.675807851,1303.3,1255,1250.65,1248.021761
2017/12/10,1247.15,1273.45,1247.15,26.3,15.37225014,0.650522852,1303.3,1250.65,1247.15,1244.545842
2017/12/11,1247.15,1273.45,1247.15,26.3,15.91863763,0.628194462,1303.3,1247.15,1247.15,1244.545842
2017/12/12,1240.9,1266.3,1247.15,19.15,16.08020575,0.62188259,1294.9,1247.15,1247.15,1244.545842
2017/12/13,1242.65,1263.7,1240.9,22.8,16.41619546,0.60915454,1294.9,1247.15,1240.9,1238.341202
2017/12/14,1251,1255,1240.9,14.1,16.30038569,0.613482416,1294.9,1240.9,1242.65,1240.078179
2017/12/15,1254.6,1251,1240.9,10.1,15.9903664,0.625376539,1294.9,1240.9,1251,1248.36942
2017/12/16,1260.6,1254.6,1240.9,13.7,15.87584808,0.62988761,1294.9,1240.9,1254.6,1251.945742
2017/12/17,1260.6,1260.6,1240.9,19.7,16.06705568,0.622391569,1294.9,1240.9,1260.6,1257.908458
2017/12/18,1260.6,1260.6,1240.9,19.7,16.2487029,0.61543374,1294.9,1240.9,1260.6,1257.908458
2017/12/19,1260.35,1260.6,1240.9,19.7,16.42126775,0.608966381,1294.9,1240.9,1260.6,1257.908458
2017/12/20,1264.55,1260.6,1242.65,17.95,16.49770436,0.606144939,1294.9,1240.9,1260.35,1257.659954
2017/12/21,1264.55,1264.55,1251,13.55,16.35031915,0.611608857,1294.9,1240.9,1264.55,1261.835329
2017/12/22,1264.55,1264.55,1254.6,9.95,16.03030319,0.623818519,1294.9,1240.9,1264.55,1261.835329
2017/12/23,1279.4,1264.55,1260.35,4.2,15.43878803,0.647719237,1294.9,1240.9,1264.55,1261.835329
2017/12/24,1279.4,1279.4,1260.35,19.05,15.61934863,0.640231564,1294.9,1240.9,1279.4,1276.608348
2017/12/25,1279.4,1279.4,1260.35,19.05,15.7908812,0.633276882,1294.9,1240.9,1279.4,1276.608348
2017/12/26,1279.4,1279.4,1260.35,19.05,15.95383714,0.626808455,1294.9,1240.9,1279.4,1276.608348
2017/12/27,1279.4,1279.4,1264.55,14.85,15.89864528,0.628984409,1294.9,1240.9,1279.4,1276.608348
2017/12/28,1291,1279.4,1264.55,14.85,15.84621302,0.631065605,1294.9,1240.9,1279.4,1276.608348
2017/12/29,1291,1291,1264.55,26.45,16.37640236,0.610634728,1294.9,1240.9,1291,1288.158624
2017/12/30,1312.05,1291,1279.4,11.6,16.13758225,0.619671513,1294.9,1240.9,1291,1288.158624
2017/12/31,1312.05,1312.05,1279.4,32.65,16.96320313,0.589511304,1294.9,1240.9,1312.05,1309.140478
2018/1/1,1312.05,1312.05,1279.4,32.65,17.74754298,0.563458278,1312.05,1240.9,1312.05,1309.140478
2018/1/2,1312.05,1312.05,1279.4,32.65,18.49266583,0.540754918,1312.05,1240.9,1312.05,1309.140478
2018/1/3,1314.9,1312.05,1279.4,32.65,19.20053254,0.520818888,1312.05,1240.9,1312.05,1309.140478
2018/1/4,1314.5,1314.9,1291,23.9,19.43550591,0.514522238,1312.05,1240.9,1314.9,1311.983352
2018/1/5,1317.15,1314.9,1291,23.9,19.65873061,0.508679843,1314.9,1240.9,1314.5,1311.58432
2018/1/6,1319.95,1317.15,1312.05,5.1,18.93079408,0.528239859,1314.9,1240.9,1317.15,1314.228084
2018/1/7,1319.95,1319.95,1312.05,7.9,18.37925438,0.544091713,1317.15,1240.9,1319.95,1317.021955
2018/1/8,1319.95,1319.95,1312.05,7.9,17.85529166,0.56005806,1319.95,1240.9,1319.95,1317.021955
2018/1/9,1311,1319.95,1312.05,7.9,17.35752708,0.576118934,1319.95,1240.9,1319.95,1317.021955
2018/1/10,1319.75,1319.95,1311,8.95,16.93715072,0.590418079,1319.95,1240.9,1311,1308.093236
2018/1/11,1323.05,1319.95,1311,8.95,16.53779319,0.604675599,1319.95,1240.9,1319.75,1316.822397
2018/1/12,1326.8,1323.05,1311,12.05,16.31340353,0.612992867,1319.95,1240.9,1323.05,1320.115704
2018/1/13,1339.25,1326.8,1311,15.8,16.28773335,0.61395897,1323.05,1240.9,1326.8,1323.858911
2018/1/14,1339.25,1339.25,1311,28.25,16.88584668,0.592211939,1326.8,1240.9,1339.25,1336.292252
