,Date,Value,High,Low,TR,ATR,upper_bound,lower_bound,Value Shift
277,2017-10-16,1303.3,1299.6,1261.8,37.799999999999955,26.79515055035274,1346.25,1211.05,1299.6
278,2017-10-17,1284.75,1303.3,1261.8,41.5,27.530393022835106,1346.25,1211.05,1303.3
279,2017-10-18,1280.2,1303.3,1278.75,24.549999999999955,27.38137337169335,1346.25,1211.05,1284.75
280,2017-10-19,1286.4,1303.3,1280.2,23.09999999999991,27.167304703108677,1346.25,1211.05,1280.2
281,2017-10-20,1281.2,1303.3,1280.2,23.09999999999991,26.963939467953235,1346.25,1211.05,1286.4
282,2017-10-23,1274.9,1303.3,1280.2,23.09999999999991,26.77074249455557,1346.25,1211.05,1281.2
283,2017-10-24,1276.45,1303.3,1274.9,28.399999999999864,26.85220536982779,1346.25,1211.05,1274.9
284,2017-10-25,1275.0,1303.3,1274.9,28.399999999999864,26.929595101336396,1346.25,1211.05,1276.45
285,2017-10-26,1273.75,1286.4,1274.9,11.5,26.158115346269575,1346.25,1211.05,1275.0
286,2017-10-27,1266.45,1286.4,1273.75,12.650000000000091,25.4827095789561,1346.25,1211.05,1273.75
287,2017-10-30,1272.0,1286.4,1266.45,19.950000000000045,25.206074100008298,1346.25,1211.05,1266.45
288,2017-10-31,1270.15,1281.2,1266.45,14.75,24.683270395007884,1346.25,1211.05,1272.0
289,2017-11-01,1277.05,1276.45,1266.45,10.0,23.949106875257492,1346.25,1211.05,1270.15
290,2017-11-02,1279.2,1277.05,1266.45,10.599999999999909,23.28165153149461,1346.25,1211.05,1277.05
291,2017-11-03,1267.2,1279.2,1266.45,12.75,22.75506895491988,1346.25,1211.05,1279.2
292,2017-11-06,1270.9,1279.2,1266.45,12.75,22.254815507173888,1346.25,1211.05,1267.2
293,2017-11-07,1275.6,1279.2,1266.45,12.75,21.779574731815195,1346.25,1211.05,1270.9
294,2017-11-08,1284.0,1279.2,1267.2,12.0,21.290595995224436,1346.25,1211.05,1275.6
295,2017-11-09,1284.8,1284.0,1267.2,16.799999999999955,21.066066195463215,1346.25,1211.05,1284.0
296,2017-11-10,1284.3,1284.8,1267.2,17.59999999999991,20.89276288569005,1346.25,1211.05,1284.8
297,2017-11-13,1277.95,1284.8,1267.2,17.59999999999991,20.728124741405544,1346.25,1211.05,1284.3
298,2017-11-14,1274.6,1284.8,1267.2,17.59999999999991,20.571718504335262,1346.25,1211.05,1277.95
299,2017-11-15,1282.2,1284.8,1270.9,13.899999999999864,20.238132579118492,1346.25,1211.05,1274.6
300,2017-11-16,1280.0,1284.8,1274.6,10.200000000000045,19.73622595016257,1346.25,1211.05,1282.2
301,2017-11-17,1284.35,1284.8,1274.6,10.200000000000045,19.259414652654446,1346.25,1211.05,1280.0
302,2017-11-20,1286.2,1284.8,1274.6,10.200000000000045,18.806443920021728,1346.25,1211.05,1284.35
303,2017-11-21,1283.3,1286.2,1274.6,11.600000000000136,18.44612172402065,1346.25,1211.05,1286.2
304,2017-11-22,1286.95,1286.2,1274.6,11.600000000000136,18.103815637819626,1346.25,1211.05,1283.3
305,2017-11-23,1290.35,1286.95,1274.6,12.350000000000136,17.816124855928653,1346.25,1211.05,1286.95
306,2017-11-24,1290.5,1290.35,1280.0,10.349999999999909,17.442818613132214,1346.25,1211.05,1290.35
307,2017-11-27,1294.9,1290.5,1280.0,10.5,17.095677682475603,1346.25,1211.05,1290.5
308,2017-11-28,1291.85,1294.9,1283.3,11.600000000000136,16.82089379835183,1346.25,1211.05,1294.9
309,2017-11-29,1283.85,1294.9,1283.3,11.600000000000136,16.559849108434243,1346.25,1211.05,1291.85
310,2017-11-30,1280.2,1294.9,1283.3,11.600000000000136,16.311856653012537,1346.25,1211.05,1283.85
311,2017-12-01,1275.5,1294.9,1280.2,14.700000000000045,16.23126382036191,1346.25,1218.8,1280.2
312,2017-12-04,1273.45,1294.9,1275.5,19.40000000000009,16.389700629343817,1346.25,1218.9,1275.5
313,2017-12-05,1266.3,1294.9,1273.45,21.450000000000045,16.642715597876627,1346.25,1230.3,1273.45
314,2017-12-06,1263.7,1294.9,1266.3,28.600000000000136,17.240579817982802,1346.25,1234.1,1266.3
315,2017-12-07,1255.0,1291.85,1263.7,28.149999999999864,17.786050827083656,1346.25,1238.7,1263.7
316,2017-12-08,1250.65,1283.85,1255.0,28.84999999999991,18.339248285729468,1346.25,1238.7,1255.0
317,2017-12-11,1247.15,1280.2,1250.65,29.549999999999955,18.899785871442994,1346.25,1238.7,1250.65
318,2017-12-12,1240.9,1275.5,1247.15,28.34999999999991,19.372296577870838,1346.25,1248.1,1247.15
319,2017-12-13,1242.65,1273.45,1240.9,32.549999999999955,20.031181748977296,1346.25,1247.15,1240.9
320,2017-12-14,1251.0,1266.3,1240.9,25.399999999999864,20.299622661528424,1346.25,1240.9,1242.65
321,2017-12-15,1254.6,1263.7,1240.9,22.799999999999955,20.424641528452,1346.25,1240.9,1251.0
322,2017-12-18,1260.6,1255.0,1240.9,14.099999999999909,20.108409452029395,1346.25,1240.9,1254.6
323,2017-12-19,1260.35,1260.6,1240.9,19.699999999999818,20.087988979427916,1346.25,1240.9,1260.6
324,2017-12-20,1264.55,1260.6,1240.9,19.699999999999818,20.068589530456514,1346.25,1240.9,1260.35
325,2017-12-21,1264.55,1264.55,1240.9,23.649999999999864,20.24766005393368,1346.25,1240.9,1264.55
326,2017-12-22,1264.55,1264.55,1242.65,21.899999999999864,20.330277051236987,1346.25,1240.9,1264.55
327,2017-12-27,1279.4,1264.55,1251.0,13.549999999999955,19.991263198675135,1346.25,1240.9,1264.55
328,2017-12-28,1291.0,1279.4,1254.6,24.800000000000182,20.231700038741387,1346.25,1240.9,1279.4
329,2017-12-29,1291.0,1291.0,1260.35,30.65000000000009,20.752615036804322,1346.25,1240.9,1291.0
330,2018-01-02,1312.05,1291.0,1260.35,30.65000000000009,21.24748428496411,1346.25,1240.9,1291.0
331,2018-01-03,1314.9,1312.05,1264.55,47.5,22.560110070715904,1346.25,1240.9,1312.05
332,2018-01-04,1314.5,1314.9,1264.55,50.350000000000136,23.949604567180117,1346.25,1240.9,1314.9
333,2018-01-05,1317.15,1314.9,1264.55,50.350000000000136,25.269624338821117,1346.25,1240.9,1314.5
334,2018-01-08,1319.95,1317.15,1279.4,37.75,25.893643121880064,1346.25,1240.9,1317.15
335,2018-01-09,1311.0,1319.95,1291.0,28.950000000000045,26.04646096578606,1346.25,1240.9,1319.95
336,2018-01-10,1319.75,1319.95,1291.0,28.950000000000045,26.191637917496756,1346.25,1240.9,1311.0
337,2018-01-11,1323.05,1319.95,1311.0,8.950000000000045,25.32955602162192,1346.25,1240.9,1319.75
338,2018-01-12,1326.8,1323.05,1311.0,12.049999999999955,24.66557822054082,1346.25,1240.9,1323.05
339,2018-01-15,1339.25,1326.8,1311.0,15.799999999999955,24.222299309513776,1346.25,1240.9,1326.8
340,2018-01-16,1333.85,1339.25,1311.0,28.25,24.423684344038087,1346.25,1240.9,1339.25
341,2018-01-17,1335.65,1339.25,1311.0,28.25,24.615000126836183,1346.25,1240.9,1333.85
342,2018-01-18,1332.2,1339.25,1311.0,28.25,24.796750120494373,1346.25,1240.9,1335.65
343,2018-01-19,1334.95,1339.25,1319.75,19.5,24.531912614469654,1346.25,1240.9,1332.2
344,2018-01-22,1332.6,1339.25,1323.05,16.200000000000045,24.115316983746176,1346.25,1240.9,1334.95
345,2018-01-23,1333.4,1339.25,1326.8,12.450000000000045,23.53205113455887,1346.25,1240.9,1332.6
346,2018-01-24,1353.7,1339.25,1332.2,7.0499999999999545,22.707948577830926,1346.25,1240.9,1333.4
347,2018-01-25,1354.95,1353.7,1332.2,21.5,22.647551148939378,1346.25,1240.9,1353.7
348,2018-01-26,1353.15,1354.95,1332.2,22.75,22.65267359149241,1353.7,1240.9,1354.95
349,2018-01-29,1343.85,1354.95,1332.2,22.75,22.657539911917787,1354.95,1240.9,1353.15
350,2018-01-30,1344.9,1354.95,1332.6,22.350000000000136,22.642162916321904,1354.95,1240.9,1343.85
351,2018-01-31,1345.05,1354.95,1332.6,22.350000000000136,22.627554770505817,1354.95,1240.9,1344.9
352,2018-02-01,1341.35,1354.95,1333.4,21.549999999999955,22.573677031980523,1354.95,1240.9,1345.05
353,2018-02-02,1331.15,1354.95,1341.35,13.600000000000136,22.1249931803815,1354.95,1240.9,1341.35
354,2018-02-05,1333.6,1354.95,1331.15,23.799999999999955,22.208743521362425,1354.95,1240.9,1331.15
355,2018-02-06,1331.4,1353.15,1331.15,22.0,22.198306345294306,1354.95,1240.9,1333.6
356,2018-02-07,1324.65,1345.05,1331.15,13.899999999999864,21.783391028029584,1354.95,1240.9,1331.4
357,2018-02-08,1315.45,1345.05,1324.65,20.399999999999864,21.714221476628097,1354.95,1240.9,1324.65
358,2018-02-09,1314.1,1345.05,1315.45,29.59999999999991,22.10851040279669,1354.95,1240.9,1315.45
359,2018-02-12,1322.3,1341.35,1314.1,27.25,22.365584882656854,1354.95,1240.9,1314.1
360,2018-02-13,1325.35,1333.6,1314.1,19.5,22.222305638524013,1354.95,1240.9,1322.3
361,2018-02-14,1336.25,1333.6,1314.1,19.5,22.08619035659781,1354.95,1240.9,1325.35
362,2018-02-15,1352.45,1336.25,1314.1,22.15000000000009,22.089380838767926,1354.95,1240.9,1336.25
363,2018-02-16,1352.1,1352.45,1314.1,38.350000000000136,22.902411796829536,1354.95,1240.9,1352.45
364,2018-02-19,1346.6,1352.45,1314.1,38.350000000000136,23.67479120698807,1354.95,1240.9,1352.1
365,2018-02-20,1339.85,1352.45,1314.1,38.350000000000136,24.40855164663867,1354.95,1240.9,1346.6
366,2018-02-21,1330.5,1352.45,1322.3,30.15000000000009,24.69562406430674,1354.95,1240.9,1339.85
367,2018-02-22,1328.35,1352.45,1325.35,27.100000000000136,24.81584286109141,1354.95,1240.9,1330.5
368,2018-02-23,1327.95,1352.45,1328.35,24.100000000000136,24.780050718036847,1354.95,1240.9,1328.35
369,2018-02-26,1333.5,1352.45,1327.95,24.5,24.766048182135005,1354.95,1240.9,1327.95
370,2018-02-27,1325.75,1352.1,1327.95,24.149999999999864,24.735245773028247,1354.95,1240.9,1333.5
371,2018-02-28,1317.85,1346.6,1325.75,20.84999999999991,24.54098348437683,1354.95,1240.9,1325.75
372,2018-03-01,1307.75,1339.85,1317.85,22.0,24.41393431015799,1354.95,1240.9,1317.85
373,2018-03-02,1322.3,1333.5,1307.75,25.75,24.48073759465009,1354.95,1240.9,1307.75
374,2018-03-05,1320.4,1333.5,1307.75,25.75,24.544200714917586,1354.95,1240.9,1322.3
375,2018-03-06,1331.4,1333.5,1307.75,25.75,24.604490679171708,1354.95,1240.9,1320.4
376,2018-03-07,1329.4,1333.5,1307.75,25.75,24.66176614521312,1354.95,1240.9,1331.4
377,2018-03-08,1321.0,1331.4,1307.75,23.65000000000009,24.61117783795247,1354.95,1240.9,1329.4
378,2018-03-09,1320.6,1331.4,1307.75,23.65000000000009,24.56311894605485,1354.95,1240.9,1321.0
379,2018-03-12,1319.15,1331.4,1307.75,23.65000000000009,24.517462998752112,1354.95,1240.9,1320.6
380,2018-03-13,1322.75,1331.4,1319.15,12.25,23.904089848814507,1354.95,1240.9,1319.15
381,2018-03-14,1323.55,1331.4,1319.15,12.25,23.32138535637378,1354.95,1240.9,1322.75
382,2018-03-15,1318.75,1331.4,1319.15,12.25,22.767816088555094,1354.95,1240.9,1323.55
383,2018-03-16,1310.1,1329.4,1318.75,10.650000000000091,22.161925284127342,1354.95,1240.9,1318.75
384,2018-03-19,1312.4,1323.55,1310.1,13.450000000000045,21.726329019920975,1354.95,1240.9,1310.1
385,2018-03-20,1311.0,1323.55,1310.1,13.450000000000045,21.312512568924927,1354.95,1240.9,1312.4
386,2018-03-21,1321.35,1323.55,1310.1,13.450000000000045,20.91938694047868,1354.95,1240.9,1311.0
387,2018-03-22,1329.15,1323.55,1310.1,13.450000000000045,20.54591759345475,1354.95,1240.9,1321.35
388,2018-03-23,1346.6,1329.15,1310.1,19.050000000000182,20.47112171378202,1354.95,1240.9,1329.15
389,2018-03-26,1352.4,1346.6,1310.1,36.5,21.272565628092917,1354.95,1240.9,1346.6
390,2018-03-27,1341.45,1352.4,1310.1,42.30000000000018,22.32393734668828,1354.95,1240.9,1352.4
391,2018-03-28,1332.45,1352.4,1311.0,41.40000000000009,23.27774047935387,1354.95,1240.9,1341.45
392,2018-03-29,1323.85,1352.4,1311.0,41.40000000000009,24.18385345538618,1354.95,1240.9,1332.45
393,2018-04-03,1333.45,1352.4,1321.35,31.050000000000182,24.527160782616882,1354.95,1240.9,1323.85
394,2018-04-04,1337.3,1352.4,1323.85,28.550000000000182,24.728302743486047,1354.95,1240.9,1333.45
395,2018-04-05,1327.7,1352.4,1323.85,28.550000000000182,24.91938760631175,1354.95,1240.9,1337.3
396,2018-04-06,1331.2,1352.4,1323.85,28.550000000000182,25.100918225996175,1354.95,1240.9,1327.7
397,2018-04-09,1331.95,1341.45,1323.85,17.600000000000136,24.72587231469637,1354.95,1240.9,1331.2
398,2018-04-10,1338.95,1337.3,1323.85,13.450000000000045,24.162078698961555,1354.95,1240.9,1331.95
399,2018-04-11,1350.75,1338.95,1323.85,15.100000000000136,23.708974764013483,1354.95,1240.9,1338.95
400,2018-04-12,1341.35,1350.75,1327.7,23.049999999999955,23.676026025812806,1354.95,1240.9,1350.75
401,2018-04-13,1343.7,1350.75,1327.7,23.049999999999955,23.644724724522163,1354.95,1240.9,1341.35
402,2018-04-16,1349.35,1350.75,1327.7,23.049999999999955,23.614988488296053,1354.95,1240.9,1343.7
403,2018-04-17,1342.1,1350.75,1331.2,19.549999999999955,23.41173906388125,1354.95,1240.9,1349.35
404,2018-04-18,1351.45,1350.75,1331.95,18.799999999999955,23.181152110687187,1354.95,1240.9,1342.1
405,2018-04-19,1348.6,1351.45,1338.95,12.5,22.64709450515283,1354.95,1240.9,1351.45
406,2018-04-20,1336.75,1351.45,1341.35,10.100000000000136,22.019739779895197,1354.95,1240.9,1348.6
407,2018-04-23,1324.3,1351.45,1336.75,14.700000000000045,21.653752790900437,1354.95,1240.9,1336.75
408,2018-04-24,1328.85,1351.45,1324.3,27.15000000000009,21.92856515135542,1354.95,1240.9,1324.3
409,2018-04-25,1321.65,1351.45,1324.3,27.15000000000009,22.189636893787657,1354.95,1240.9,1328.85
410,2018-04-26,1320.7,1351.45,1321.65,29.799999999999955,22.570155049098272,1354.95,1240.9,1321.65
411,2018-04-27,1321.5,1351.45,1320.7,30.75,22.979147296643358,1354.95,1240.9,1320.7
412,2018-04-30,1313.2,1348.6,1320.7,27.899999999999864,23.225189931811183,1354.95,1240.9,1321.5
413,2018-05-01,1307.1,1336.75,1313.2,23.549999999999955,23.24143043522062,1354.95,1240.9,1313.2
414,2018-05-02,1304.2,1328.85,1307.1,21.75,23.16685891345959,1354.95,1240.9,1307.1
415,2018-05-03,1315.05,1328.85,1304.2,24.649999999999864,23.241015967786602,1354.95,1240.9,1304.2
416,2018-05-04,1309.4,1321.65,1304.2,17.450000000000045,22.951465169397274,1354.95,1240.9,1315.05
417,2018-05-08,1306.6,1321.5,1304.2,17.299999999999955,22.668891910927407,1354.95,1240.9,1309.4
418,2018-05-09,1313.85,1321.5,1304.2,17.299999999999955,22.400447315381037,1354.95,1240.9,1306.6
419,2018-05-10,1318.8,1315.05,1304.2,10.849999999999909,21.82292494961198,1354.95,1240.9,1313.85
420,2018-05-11,1324.35,1318.8,1304.2,14.599999999999909,21.461778702131376,1354.95,1242.65,1318.8
421,2018-05-14,1319.85,1324.35,1304.2,20.149999999999864,21.3961897670248,1354.95,1251.0,1324.35
422,2018-05-15,1295.0,1324.35,1306.6,17.75,21.21388027867356,1354.95,1254.6,1319.85
423,2018-05-16,1291.25,1324.35,1295.0,29.34999999999991,21.620686264739877,1354.95,1260.35,1295.0
424,2018-05-17,1289.5,1324.35,1291.25,33.09999999999991,22.19465195150288,1354.95,1260.35,1291.25
425,2018-05-18,1288.3,1324.35,1289.5,34.84999999999991,22.82741935392773,1354.95,1264.55,1289.5
426,2018-05-21,1288.35,1324.35,1288.3,36.049999999999955,23.48854838623134,1354.95,1264.55,1288.3
427,2018-05-22,1293.05,1324.35,1288.3,36.049999999999955,24.116620966919772,1354.95,1264.55,1288.35
428,2018-05-23,1289.0,1319.85,1288.3,31.549999999999955,24.48828991857378,1354.95,1279.4,1293.05
429,2018-05-24,1304.85,1295.0,1288.3,6.7000000000000455,23.598875422645094,1354.95,1288.3,1289.0
430,2018-05-25,1303.5,1304.85,1288.3,16.549999999999955,23.246431651512836,1354.95,1288.3,1304.85
431,2018-05-29,1295.5,1304.85,1288.3,16.549999999999955,22.911610068937193,1354.95,1288.3,1303.5
432,2018-05-30,1300.7,1304.85,1288.3,16.549999999999955,22.593529565490332,1354.95,1288.3,1295.5
433,2018-05-31,1305.35,1304.85,1288.35,16.5,22.288853087215816,1354.95,1288.3,1300.7
434,2018-06-01,1294.6,1305.35,1289.0,16.34999999999991,21.991910432855022,1354.95,1288.3,1305.35
435,2018-06-04,1295.45,1305.35,1289.0,16.34999999999991,21.709814911212266,1354.95,1288.3,1294.6
436,2018-06-05,1292.05,1305.35,1294.6,10.75,21.16182416565165,1354.95,1288.3,1295.45
437,2018-06-06,1300.1,1305.35,1292.05,13.299999999999955,20.768732957369068,1354.95,1288.3,1292.05
438,2018-06-07,1297.25,1305.35,1292.05,13.299999999999955,20.395296309500612,1354.95,1288.3,1300.1
439,2018-06-08,1298.25,1305.35,1292.05,13.299999999999955,20.04053149402558,1354.95,1288.3,1297.25
440,2018-06-11,1299.6,1305.35,1292.05,13.299999999999955,19.703504919324295,1354.95,1288.3,1298.25
441,2018-06-12,1298.65,1300.1,1292.05,8.049999999999955,19.12082967335808,1354.95,1288.3,1299.6
442,2018-06-13,1296.15,1300.1,1292.05,8.049999999999955,18.567288189690174,1354.95,1288.3,1298.65
443,2018-06-14,1302.75,1300.1,1292.05,8.049999999999955,18.041423780205662,1354.95,1288.3,1296.15
444,2018-06-15,1285.25,1302.75,1296.15,6.599999999999909,17.469352591195374,1354.95,1288.3,1302.75
445,2018-06-18,1281.55,1302.75,1285.25,17.5,17.470884961635605,1354.95,1288.3,1285.25
446,2018-06-19,1276.15,1302.75,1281.55,21.200000000000045,17.65734071355383,1354.95,1285.25,1281.55
447,2018-06-20,1274.2,1302.75,1276.15,26.59999999999991,18.104473677876133,1354.95,1281.55,1276.15
448,2018-06-21,1266.15,1302.75,1274.2,28.549999999999955,18.626749993982322,1354.95,1276.15,1274.2
449,2018-06-22,1269.15,1302.75,1266.15,36.59999999999991,19.525412494283202,1353.15,1274.2,1266.15
450,2018-06-25,1268.7,1302.75,1266.15,36.59999999999991,20.379141869569036,1352.45,1266.15,1269.15
451,2018-06-26,1260.3,1285.25,1266.15,19.09999999999991,20.315184776090582,1352.45,1266.15,1268.7
452,2018-06-27,1254.6,1281.55,1260.3,21.25,20.36192553728605,1352.45,1266.15,1260.3
453,2018-06-28,1251.55,1276.15,1254.6,21.550000000000182,20.421329260421757,1352.45,1260.3,1254.6
454,2018-06-29,1250.45,1274.2,1251.55,22.65000000000009,20.53276279740067,1352.45,1254.6,1251.55
455,2018-07-02,1247.8,1269.15,1250.45,18.700000000000045,20.44112465753064,1352.45,1251.55,1250.45
456,2018-07-03,1251.75,1269.15,1247.8,21.350000000000136,20.486568424654116,1352.45,1250.45,1247.8
457,2018-07-04,1255.65,1268.7,1247.8,20.90000000000009,20.507240003421416,1352.45,1247.8,1251.75
458,2018-07-05,1255.5,1260.3,1247.8,12.5,20.106878003250344,1352.45,1247.8,1255.65
459,2018-07-06,1255.35,1255.65,1247.8,7.850000000000136,19.494034103087834,1352.45,1247.8,1255.5
460,2018-07-09,1262.05,1255.65,1247.8,7.850000000000136,18.91183239793345,1352.45,1247.8,1255.35
461,2018-07-10,1254.0,1262.05,1247.8,14.25,18.678740778036776,1352.45,1247.8,1262.05
462,2018-07-11,1251.4,1262.05,1247.8,14.25,18.457303739134936,1352.45,1247.8,1254.0
463,2018-07-12,1245.9,1262.05,1251.4,10.649999999999864,18.066938552178183,1352.45,1247.8,1251.4
464,2018-07-13,1241.7,1262.05,1245.9,16.149999999999864,17.971091624569265,1352.4,1247.8,1245.9
465,2018-07-16,1241.1,1262.05,1241.7,20.34999999999991,18.090037043340796,1352.4,1245.9,1241.7
466,2018-07-17,1232.8,1262.05,1241.1,20.950000000000045,18.23303519117376,1352.4,1241.7,1241.1
467,2018-07-18,1224.5,1262.05,1232.8,29.25,18.78388343161507,1352.4,1241.1,1232.8
468,2018-07-19,1217.55,1254.0,1224.5,29.5,19.319689260034316,1352.4,1232.8,1224.5
469,2018-07-20,1228.75,1251.4,1217.55,33.850000000000136,20.04620479703261,1352.4,1224.5,1217.55
470,2018-07-23,1224.95,1245.9,1217.55,28.350000000000136,20.461394557180984,1352.4,1217.55,1228.75
471,2018-07-24,1228.35,1241.7,1217.55,24.15000000000009,20.64582482932194,1352.4,1217.55,1224.95
472,2018-07-25,1231.5,1241.1,1217.55,23.549999999999955,20.79103358785584,1352.4,1217.55,1228.35
473,2018-07-26,1228.25,1232.8,1217.55,15.25,20.513981908463045,1352.4,1217.55,1231.5
474,2018-07-27,1223.95,1231.5,1217.55,13.950000000000045,20.185782813039896,1352.4,1217.55,1228.25
475,2018-07-30,1223.8,1231.5,1217.55,13.950000000000045,19.873993672387904,1352.4,1217.55,1223.95
476,2018-07-31,1220.95,1231.5,1223.8,7.7000000000000455,19.265293988768512,1352.4,1217.55,1223.8
477,2018-08-01,1219.0,1231.5,1220.95,10.549999999999955,18.829529289330086,1352.4,1217.55,1220.95
478,2018-08-02,1215.45,1231.5,1219.0,12.5,18.513052824863582,1352.4,1217.55,1219.0
479,2018-08-03,1216.3,1231.5,1215.45,16.049999999999955,18.3899001836204,1352.4,1217.55,1215.45
480,2018-08-06,1209.65,1228.25,1215.45,12.799999999999955,18.11040517443938,1352.4,1215.45,1216.3
481,2018-08-07,1212.35,1223.95,1209.65,14.299999999999955,17.919884915717407,1352.4,1215.45,1209.65
482,2018-08-08,1209.55,1223.8,1209.65,14.149999999999864,17.731390669931532,1352.4,1209.65,1212.35
483,2018-08-09,1214.35,1220.95,1209.55,11.400000000000091,17.41482113643496,1352.4,1209.65,1209.55
484,2018-08-10,1214.4,1219.0,1209.55,9.450000000000045,17.016580079613213,1352.4,1209.55,1214.35
485,2018-08-13,1200.35,1216.3,1209.55,6.75,16.503251075632555,1352.4,1209.55,1214.4
486,2018-08-14,1197.0,1216.3,1200.35,15.950000000000045,16.47558852185093,1352.4,1209.55,1200.35
487,2018-08-15,1182.0,1214.4,1197.0,17.40000000000009,16.52180909575839,1352.4,1200.35,1197.0
488,2018-08-16,1180.4,1214.4,1182.0,32.40000000000009,17.315718640970474,1352.4,1197.0,1182.0
489,2018-08-17,1178.4,1214.4,1180.4,34.0,18.14993270892195,1352.4,1182.0,1180.4
490,2018-08-20,1184.35,1214.4,1178.4,36.0,19.04243607347585,1352.4,1180.4,1178.4
491,2018-08-21,1190.95,1214.4,1178.4,36.0,19.890314269802058,1351.45,1178.4,1184.35
492,2018-08-22,1196.65,1200.35,1178.4,21.949999999999818,19.99329855631195,1351.45,1178.4,1190.95
493,2018-08-23,1192.35,1197.0,1178.4,18.59999999999991,19.923633628496347,1351.45,1178.4,1196.65
494,2018-08-24,1197.7,1196.65,1178.4,18.25,19.83995194707153,1351.45,1178.4,1192.35
495,2018-08-28,1212.25,1197.7,1178.4,19.299999999999955,19.81295434971795,1351.45,1178.4,1197.7
496,2018-08-29,1204.2,1212.25,1178.4,33.84999999999991,20.514806632232045,1351.45,1178.4,1212.25
497,2018-08-30,1197.3,1212.25,1184.35,27.90000000000009,20.884066300620447,1351.45,1178.4,1204.2
498,2018-08-31,1202.45,1212.25,1190.95,21.299999999999955,20.90486298558942,1351.45,1178.4,1197.3
499,2018-09-03,1200.05,1212.25,1192.35,19.90000000000009,20.854619836309954,1351.45,1178.4,1202.45
500,2018-09-04,1190.85,1212.25,1192.35,19.90000000000009,20.80688884449446,1351.45,1178.4,1200.05
501,2018-09-05,1196.7,1212.25,1190.85,21.40000000000009,20.83654440226974,1351.45,1178.4,1190.85
502,2018-09-06,1205.15,1212.25,1190.85,21.40000000000009,20.86471718215626,1351.45,1178.4,1196.7
503,2018-09-07,1198.9,1205.15,1190.85,14.300000000000182,20.536481323048456,1351.45,1178.4,1205.15
504,2018-09-10,1196.6,1205.15,1190.85,14.300000000000182,20.224657256896045,1351.45,1178.4,1198.9
505,2018-09-11,1189.85,1205.15,1190.85,14.300000000000182,19.92842439405125,1351.45,1178.4,1196.6
506,2018-09-12,1195.6,1205.15,1189.85,15.300000000000182,19.697003174348698,1348.6,1178.4,1189.85
507,2018-09-13,1209.8,1205.15,1189.85,15.300000000000182,19.47715301563127,1336.75,1178.4,1195.6
508,2018-09-14,1201.95,1209.8,1189.85,19.950000000000045,19.500795364849708,1328.85,1178.4,1209.8
509,2018-09-17,1201.9,1209.8,1189.85,19.950000000000045,19.523255596607225,1328.85,1178.4,1201.95
510,2018-09-18,1200.2,1209.8,1189.85,19.950000000000045,19.544592816776866,1324.35,1178.4,1201.9
511,2018-09-19,1203.3,1209.8,1189.85,19.950000000000045,19.564863175938026,1324.35,1178.4,1200.2
512,2018-09-20,1208.35,1209.8,1189.85,19.950000000000045,19.584120017141124,1324.35,1178.4,1203.3
513,2018-09-21,1198.7,1209.8,1195.6,14.200000000000045,19.31491401628407,1324.35,1178.4,1208.35
514,2018-09-24,1202.75,1209.8,1198.7,11.099999999999909,18.904168315469864,1324.35,1178.4,1198.7
515,2018-09-25,1201.9,1208.35,1198.7,9.649999999999864,18.441459899696362,1324.35,1178.4,1202.75
516,2018-09-26,1194.25,1208.35,1198.7,9.649999999999864,18.001886904711537,1324.35,1178.4,1201.9
517,2018-09-27,1185.4,1208.35,1194.25,14.099999999999909,17.806792559475955,1324.35,1178.4,1194.25
518,2018-09-28,1187.25,1208.35,1185.4,22.949999999999818,18.06395293150215,1324.35,1178.4,1185.4
519,2018-10-01,1189.35,1208.35,1185.4,22.949999999999818,18.308255284927036,1324.35,1178.4,1187.25
520,2018-10-02,1204.7,1202.75,1185.4,17.34999999999991,18.26034252068068,1324.35,1178.4,1189.35
521,2018-10-03,1201.2,1204.7,1185.4,19.299999999999955,18.312325394646642,1324.35,1178.4,1204.7
522,2018-10-04,1203.45,1204.7,1185.4,19.299999999999955,18.361709124914306,1319.85,1178.4,1201.2
523,2018-10-05,1203.8,1204.7,1185.4,19.299999999999955,18.40862366866859,1305.35,1178.4,1203.45
524,2018-10-08,1186.95,1204.7,1185.4,19.299999999999955,18.453192485235157,1305.35,1178.4,1203.8
525,2018-10-09,1185.55,1204.7,1186.95,17.75,18.418032860973398,1305.35,1178.4,1186.95
526,2018-10-10,1188.6,1204.7,1185.55,19.15000000000009,18.45463121792473,1305.35,1178.4,1185.55
527,2018-10-11,1205.55,1204.7,1185.55,19.15000000000009,18.4893996570285,1305.35,1178.4,1188.6
528,2018-10-12,1219.75,1205.55,1185.55,20.0,18.564929674177073,1305.35,1178.4,1205.55
529,2018-10-15,1229.95,1219.75,1185.55,34.200000000000045,19.34668319046822,1305.35,1178.4,1219.75
530,2018-10-16,1230.7,1229.95,1185.55,44.40000000000009,20.599349030944815,1305.35,1178.4,1229.95
531,2018-10-17,1229.05,1230.7,1185.55,45.15000000000009,21.82688157939758,1305.35,1178.4,1230.7
532,2018-10-18,1223.0,1230.7,1185.55,45.15000000000009,22.993037500427704,1305.35,1178.4,1229.05
533,2018-10-19,1227.85,1230.7,1188.6,42.100000000000136,23.948385625406324,1305.35,1178.4,1223.0
