Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift,Predict
2017/12/9,15142.83415,16860.88,10879.88,5981,1801.522966,0.005550859,16501.97167,9919,16860.88,16268.20349
2017/12/10,14869.805,16860.88,11332.622,5528.258,1987.859717,0.005030536,16860.88,9919,15142.83415,14777.79804
2017/12/11,15068.95,16860.88,11584.83,5276.05,2152.269232,0.004646259,16860.88,10147.372,14869.805,14534.49216
2017/12/12,17276.39333,16860.88,11591.22,5269.66,2308.13877,0.004332495,16860.88,10879.88,15068.95,14712.12801
2017/12/13,16808.36667,17276.39333,13540.98,3735.41333,2379.502498,0.004202559,16860.88,10879.88,17276.39333,16617.77358
2017/12/14,16252.31,17276.39333,14869.805,2406.58833,2380.85679,0.004200169,17276.39333,11332.622,16808.36667,16223.71509
2017/12/15,17771.9,17276.39333,14869.805,2406.58833,2382.143367,0.0041979,17276.39333,11584.83,16252.31,15748.45585
2017/12/16,19498.68333,17771.9,14869.805,2902.095,2408.140948,0.004152581,17276.39333,11591.22,17771.9,17028.93919
2017/12/17,19279.9,19498.68333,14869.805,4628.87833,2519.177817,0.003969549,17771.9,13540.98,19498.68333,18412.45844
2017/12/18,18961.85667,19498.68333,15068.95,4429.73333,2614.705593,0.003824522,19498.68333,14869.805,19279.9,18241.45043
2017/12/19,17737.11167,19498.68333,16252.31,3246.37333,2646.28898,0.003778877,19498.68333,14869.805,18961.85667,17990.63103
2017/12/20,17382.94,19498.68333,16252.31,3246.37333,2676.293197,0.003736511,19498.68333,14869.805,17737.11167,17000.27785
2017/12/21,16047.51,19498.68333,16252.31,3246.37333,2704.797204,0.003697135,19498.68333,14869.805,17382.94,16706.70982
2017/12/22,15190.945,19498.68333,16047.51,3451.17333,2742.11601,0.003646819,19498.68333,15068.95,16047.51,15571.50059
2017/12/23,13776.61,19498.68333,15190.945,4307.73833,2820.397126,0.0035456,19498.68333,16047.51,15190.945,14820.49258
2017/12/24,13949.175,19279.9,13776.61,5503.29,2954.54177,0.00338462,19498.68333,15190.945,13776.61,13543.56656
2017/12/25,14119.02833,18961.85667,13776.61,5185.24667,3066.077015,0.003261497,19498.68333,13776.61,13949.175,13701.72113
2017/12/26,13740.94,17737.11167,13776.61,3960.50167,3110.798248,0.003214609,19498.68333,13776.61,14119.02833,13856.76573
2017/12/27,15589.32167,17382.94,13740.94,3642,3137.358335,0.003187395,19498.68333,13776.61,13740.94,13510.7969
2017/12/28,14380.58167,16047.51,13740.94,2306.57,3095.818919,0.003230163,19498.68333,13740.94,15589.32167,15171.94555
2017/12/29,14214.01,15589.32167,13740.94,1848.38167,3033.447056,0.00329658,19498.68333,13740.94,14380.58167,14094.29112
2017/12/30,13215.574,15589.32167,13740.94,1848.38167,2974.193787,0.003362256,19498.68333,13740.94,14214.01,13943.19596
2017/12/31,14165.575,15589.32167,13215.574,2373.74767,2944.171481,0.003396541,19498.68333,13740.94,13215.574,13025.08995
2018/1/1,13796,15589.32167,13215.574,2373.74767,2915.65029,0.003429767,19498.68333,13215.574,14165.575,13899.14814
2018/1/2,15005.85667,15589.32167,13215.574,2373.74767,2888.555159,0.003461938,19498.68333,13215.574,13796,13561.36891
2018/1/3,15053.26167,15589.32167,13215.574,2373.74767,2862.814785,0.003493066,19498.68333,13215.574,15005.85667,14655.94791
2018/1/4,15039.24,15053.26167,13215.574,1837.68767,2811.558429,0.003556746,19498.68333,13215.574,15053.26167,14698.16581
2018/1/5,17174.12,15053.26167,13215.574,1837.68767,2762.864891,0.003619431,19498.68333,13215.574,15039.24,14685.68535
2018/1/6,17319.198,17174.12,13215.574,3958.546,2822.648947,0.003542771,19498.68333,13215.574,17174.12,16532.13211
2018/1/7,17155.95,17319.198,13796,3523.198,2857.676399,0.003499347,19279.9,13215.574,17319.198,16653.53828
2018/1/8,15265.90667,17319.198,13796,3523.198,2890.952479,0.003459068,18961.85667,13215.574,17155.95,16516.88986
2018/1/9,14714.25333,17319.198,15005.85667,2313.34133,2862.071922,0.003493972,17737.11167,13215.574,15265.90667,14886.90855
2018/1/10,14437.42,17319.198,14714.25333,2604.94467,2849.215559,0.003509738,17382.94,13215.574,14714.25333,14395.11237
2018/1/11,13296.794,17319.198,14437.42,2881.778,2850.843681,0.003507734,17319.198,13796,14437.42,14145.71048
2018/1/12,13912.882,17319.198,13296.794,4022.404,2909.421697,0.003437109,17319.198,13796,13296.794,13100.54739
2018/1/13,13791.19,17319.198,13296.794,4022.404,2965.070812,0.003372601,17319.198,13296.794,13912.882,13668.51089
2018/1/14,13852.92,17155.95,13296.794,3859.156,3009.775072,0.003322507,17319.198,13296.794,13791.19,13556.95522
2018/1/15,14012.196,15265.90667,13296.794,1969.11267,2957.741952,0.003380958,17319.198,13296.794,13852.92,13613.58379
2018/1/16,13554.14,14714.25333,13296.794,1417.45933,2880.727821,0.003471345,17319.198,13296.794,14012.196,13759.31988
2018/1/17,11116.94667,14437.42,13296.794,1140.626,2793.72273,0.003579453,17319.198,13296.794,13554.14,13338.75224
2018/1/18,11345.42333,14012.196,11116.94667,2895.24933,2798.79906,0.003572961,17319.198,13296.794,11116.94667,11032.76963
2018/1/19,11174.82,14012.196,11116.94667,2895.24933,2803.621573,0.003566815,17319.198,11116.94667,11345.42333,11253.32764
2018/1/20,12950.79333,14012.196,11116.94667,2895.24933,2808.202961,0.003560996,17319.198,11116.94667,11174.82,11088.71311
2018/1/21,11505.228,14012.196,11116.94667,2895.24933,2812.555279,0.003555486,17319.198,11116.94667,12950.79333,12778.18168
2018/1/22,11513.42,14012.196,11116.94667,2895.24933,2816.689982,0.003550266,17319.198,11116.94667,11505.228,11407.10909
2018/1/23,11223.064,13554.14,11116.94667,2437.19333,2797.715149,0.003574345,17319.198,11116.94667,11513.42,11414.98205
2018/1/24,11282.25833,12950.79333,11116.94667,1833.84666,2749.521725,0.003636996,17319.198,11116.94667,11223.064,11135.31088
2018/1/25,11392.03,12950.79333,11174.82,1775.97333,2700.844305,0.003702546,17319.198,11116.94667,11282.25833,11192.43299
2018/1/26,10969.815,12950.79333,11174.82,1775.97333,2654.600756,0.003767045,17319.198,11116.94667,11392.03,11298.22169
2018/1/27,11524.77667,12950.79333,10969.815,1980.97833,2620.919635,0.003815455,17319.198,11116.94667,10969.815,10890.3148
2018/1/28,11431.37,11524.77667,10969.815,554.96167,2517.621737,0.003972003,17155.95,10969.815,11524.77667,11425.89288
2018/1/29,11212.655,11524.77667,10969.815,554.96167,2419.488733,0.004133105,15265.90667,10969.815,11431.37,11336.08675
2018/1/30,10184.06167,11524.77667,10969.815,554.96167,2326.26238,0.004298741,14714.25333,10969.815,11212.655,11125.25868
2018/1/31,10082.52,11524.77667,10184.06167,1340.715,2276.985011,0.004391772,14437.42,10969.815,10184.06167,10124.3575
2018/2/1,9083.258333,11524.77667,10082.52,1442.25667,2235.248594,0.004473775,14012.196,10184.06167,10082.52,10024.78143
2018/2/2,8901.901667,11524.77667,9083.258333,2441.518337,2245.562081,0.004453228,14012.196,10082.52,9083.258333,9038.708404
2018/2/3,8852.73,11524.77667,8901.901667,2622.875003,2264.427727,0.004416127,14012.196,9083.258333,8901.901667,8858.694997
2018/2/4,8400.648333,11431.37,8852.73,2578.64,2280.138341,0.004385699,14012.196,8901.901667,8852.73,8809.840236
2018/2/5,6838.816667,11212.655,8400.648333,2812.006667,2306.731757,0.004335138,14012.196,8852.73,8400.648333,8359.801085
2018/2/6,6925.46,10184.06167,6838.816667,3345.245003,2358.65742,0.0042397,13554.14,8400.648333,6838.816667,6796.980004
2018/2/7,8099.958333,10082.52,6838.816667,3243.703333,2402.909715,0.004161621,12950.79333,6838.816667,6925.46,6883.85138
2018/2/8,8240.536667,9083.258333,6838.816667,2244.441666,2394.986313,0.004175389,12950.79333,6838.816667,8099.958333,8059.715639
2018/2/9,8245.08,8901.901667,6838.816667,2063.085,2378.391247,0.004204523,12950.79333,6838.816667,8240.536667,8200.079131
2018/2/10,8319.876566,8852.73,6838.816667,2013.913333,2360.167351,0.004236988,12950.79333,6838.816667,8245.08,8204.613383
2018/2/11,8343.455,8400.648333,6838.816667,1561.831666,2320.250567,0.004309879,11524.77667,6838.816667,8319.876566,8279.246561
2018/2/12,8068.02,8343.455,6838.816667,1504.638333,2279.469956,0.004386985,11524.77667,6838.816667,8343.455,8302.76574
2018/2/13,8597.7675,8343.455,6925.46,1417.995,2236.396208,0.00447148,11524.77667,6838.816667,8068.02,8027.811363
2018/2/14,9334.633333,8597.7675,8068.02,529.7475,2151.063772,0.004648863,11524.77667,6838.816667,8597.7675,8556.212844
2018/2/15,9471.64,9334.633333,8068.02,1266.613333,2106.84125,0.004746442,11524.77667,6838.816667,9334.633333,9287.73281
2018/2/16,10127.16167,9471.64,8068.02,1403.62,2071.680188,0.004827,11524.77667,6838.816667,9471.64,9423.202037
2018/2/17,10841.99167,10127.16167,8068.02,2059.14167,2071.053262,0.004828461,11524.77667,6925.46,10127.16167,10068.57516
2018/2/18,11085.83,10841.99167,8068.02,2773.97167,2106.199182,0.004747889,11431.37,8068.02,10841.99167,10766.2967
2018/2/19,11110.965,11085.83,8068.02,3017.81,2151.779723,0.004647316,11212.655,8068.02,11085.83,11002.66824
2018/2/20,11390.39167,11110.965,8597.7675,2513.1975,2169.850612,0.004608612,11085.83,8068.02,11110.965,11026.98463
2018/2/21,11245.98,11390.39167,9334.633333,2055.758337,2164.145998,0.00462076,11110.965,8068.02,11390.39167,11296.64416
2018/2/22,9931.071667,11390.39167,9471.64,1918.75167,2151.876282,0.004647107,11390.39167,8068.02,11245.98,11157.43001
2018/2/23,10162.11667,11390.39167,9931.071667,1459.320003,2117.248468,0.004723111,11390.39167,8068.02,9931.071667,9876.033967
2018/2/24,10171.3,11390.39167,9931.071667,1459.320003,2084.352045,0.004797654,11390.39167,8597.7675,10162.11667,10102.8491
2018/2/25,9696.593333,11390.39167,9931.071667,1459.320003,2053.100443,0.004870682,11390.39167,9334.633333,10171.3,10111.85
2018/2/26,10348.60333,11390.39167,9696.593333,1693.798337,2035.135337,0.004913678,11390.39167,9471.64,9696.593333,9645.214177
2018/2/27,10319.46,11390.39167,9696.593333,1693.798337,2018.068487,0.004955233,11390.39167,9696.593333,10348.60333,10285.43951
2018/2/28,10370.165,11245.98,9696.593333,1549.386667,1994.634396,0.00501345,11390.39167,9696.593333,10319.46,10256.93366
2018/3/1,11009.38167,10370.165,9696.593333,673.571667,1928.58126,0.005185159,11390.39167,9696.593333,10370.165,10306.52197
2018/3/2,10931.12,11009.38167,9696.593333,1312.788337,1897.791614,0.005269282,11390.39167,9696.593333,11009.38167,10928.65649
2018/3/3,11326.94833,11009.38167,9696.593333,1312.788337,1868.54145,0.005351768,11390.39167,9696.593333,10931.12,10852.79679
2018/3/4,11430.18167,11326.94833,9696.593333,1630.354997,1856.632127,0.005386097,11390.39167,9696.593333,11326.94833,11235.52416
2018/3/5,11516.83,11430.18167,10319.46,1110.72167,1819.336604,0.005496509,11390.39167,9696.593333,11430.18167,11334.94304
2018/3/6,10763.19833,11516.83,10319.46,1197.37,1788.238274,0.005592096,11430.18167,9696.593333,11516.83,11418.25767
2018/3/7,10118.058,11516.83,10370.165,1146.665,1756.15961,0.005694243,11516.83,9696.593333,10763.19833,10689.73049
2018/3/8,9920.46,11516.83,10118.058,1398.772,1738.29023,0.005752779,11516.83,9696.593333,10118.058,10059.64525
2018/3/9,9089.278333,11516.83,9920.46,1596.37,1731.194218,0.005776359,11516.83,10118.058,9920.46,9865.602033
2018/3/10,8746.002,11516.83,9089.278333,2427.551667,1766.012091,0.005662475,11516.83,9920.46,9089.278333,9044.678766
2018/3/11,8777.37,11516.83,8746.002,2770.828,1816.252886,0.005505841,11516.83,9089.278333,8746.002,8703.730966
2018/3/12,9182.843333,11516.83,8746.002,2770.828,1863.981642,0.00536486,11516.83,8746.002,8777.37,8734.926484
2018/3/13,9154.7,10763.19833,8746.002,2017.19633,1871.642376,0.005342901,11516.83,8746.002,9182.843333,9137.431486
2018/3/14,9153.54,10118.058,8746.002,1372.056,1846.663058,0.005415173,11516.83,8746.002,9154.7,9109.541442
2018/3/15,8358.121667,9920.46,8746.002,1174.458,1813.052805,0.005515559,11516.83,8746.002,9153.54,9108.392104
2018/3/16,8530.402,9182.843333,8358.121667,824.721666,1763.636248,0.005670103,11516.83,8746.002,8358.121667,8317.393885
2018/3/17,8297.89,9182.843333,8358.121667,824.721666,1716.690519,0.005825162,11516.83,8358.121667,8530.402,8489.118535
2018/3/18,8171.415,9182.843333,8297.89,884.953333,1675.103659,0.00596978,11516.83,8358.121667,8297.89,8257.311667
2018/3/19,8412.033333,9182.843333,8171.415,1011.428333,1641.919893,0.006090431,11516.83,8297.89,8171.415,8131.077147
2018/3/20,8605.64,9154.7,8171.415,983.285,1608.988148,0.006215086,11516.83,8171.415,8412.033333,8371.15249
2018/3/21,8947.753333,9153.54,8171.415,982.125,1577.644991,0.006338562,11516.83,8171.415,8605.64,8564.050879
2018/3/22,8690.408333,8947.753333,8171.415,776.338333,1537.579658,0.006503728,11516.83,8171.415,8947.753333,8904.23358
2018/3/23,8725.37,8947.753333,8171.415,776.338333,1499.517592,0.006668811,11516.83,8171.415,8690.408333,8648.425826
2018/3/24,8662.378333,8947.753333,8171.415,776.338333,1463.358629,0.006833595,11516.83,8171.415,8725.37,8683.209082
2018/3/25,8617.296667,8947.753333,8171.415,776.338333,1429.007614,0.006997863,11516.83,8171.415,8662.378333,8620.531275
2018/3/26,8457.96,8947.753333,8412.033333,535.72,1384.343233,0.007223642,11516.83,8171.415,8617.296667,8575.656942
2018/3/27,7876.195,8947.753333,8457.96,489.793333,1339.615738,0.007464827,10763.19833,8171.415,8457.96,8416.935025
2018/3/28,7960.38,8947.753333,7876.195,1071.558333,1326.212868,0.007540268,10118.058,8171.415,7876.195,7836.079213
2018/3/29,7950.61,8725.37,7876.195,849.175,1302.360975,0.007678363,9920.46,7876.195,7960.38,7920.245701
2018/3/30,6882.531667,8725.37,7876.195,849.175,1279.701676,0.007814321,9182.843333,7876.195,7950.61,7910.479707
2018/3/31,6935.48,8662.378333,6882.531667,1779.846666,1304.708925,0.007664545,9182.843333,7876.195,6882.531667,6840.809791
2018/4/1,6937.56,8617.296667,6882.531667,1734.765,1326.211729,0.007540274,9182.843333,6882.531667,6935.48,6893.896258
2018/4/2,7035.848333,8457.96,6882.531667,1575.428333,1338.672559,0.007470087,9182.843333,6882.531667,6937.56,6895.981405
2018/4/3,7410.435,7960.38,6882.531667,1077.848333,1325.631348,0.007543575,9154.7,6882.531667,7035.848333,6994.518001
2018/4/4,7426.48,7960.38,6882.531667,1077.848333,1313.242197,0.007614742,9153.54,6882.531667,7410.435,7369.899748
2018/4/5,6826.51,7950.61,6882.531667,1068.078333,1300.984004,0.00768649,8947.753333,6882.531667,7426.48,7385.971327
2018/4/6,6603.876667,7426.48,6826.51,599.97,1265.933304,0.00789931,8947.753333,6882.531667,6826.51,6784.640956
2018/4/7,6634.68,7426.48,6603.876667,822.603333,1243.766805,0.008040092,8947.753333,6826.51,6603.876667,6561.411306
2018/4/8,7017.656667,7426.48,6603.876667,822.603333,1222.708632,0.008178563,8947.753333,6603.876667,6634.68,6592.297517
2018/4/9,6699.273333,7426.48,6603.876667,822.603333,1202.703367,0.008314602,8947.753333,6603.876667,7017.656667,6976.281835
2018/4/10,6784.41,7426.48,6603.876667,822.603333,1183.698365,0.008448098,8947.753333,6603.876667,6699.273333,6657.063288
2018/4/11,6926.266667,7426.48,6603.876667,822.603333,1165.643614,0.008578951,8947.753333,6603.876667,6784.41,6742.428694
2018/4/12,7847.845,7017.656667,6603.876667,413.78,1128.050433,0.008864852,8725.37,6603.876667,6926.266667,6884.658734
2018/4/13,7941.46,7847.845,6603.876667,1243.968333,1133.846328,0.008819537,8725.37,6603.876667,7847.845,7807.728871
2018/4/14,8036.511051,7941.46,6634.68,1306.78,1142.493011,0.008752789,8662.378333,6603.876667,7941.46,7901.33289
2018/4/15,8340.748333,8036.511051,6699.273333,1337.237718,1152.230247,0.008678821,8617.296667,6603.876667,8036.511051,7996.330764
2018/4/16,8368.1,8340.748333,6699.273333,1641.475,1176.692484,0.008498397,8457.96,6603.876667,8340.748333,8300.066485
2018/4/17,7895.416926,8368.1,6784.41,1583.69,1197.04236,0.008353923,8340.748333,6603.876667,8368.1,8327.345239
2018/4/18,8164.937426,8368.1,6926.266667,1441.833333,1209.281909,0.00826937,8368.1,6634.68,7895.416926,7855.300205
2018/4/19,8175.96,8368.1,7847.845,520.255,1174.830563,0.008511866,8368.1,6699.273333,8164.937426,8124.609303
2018/4/20,8852.718333,8368.1,7895.416926,472.683074,1139.723189,0.00877406,8368.1,6699.273333,8175.96,8135.614779
2018/4/21,8807.205,8852.718333,7895.416926,957.301407,1130.6021,0.008844845,8368.1,6784.41,8852.718333,8809.827841
2018/4/22,8930.6,8852.718333,7895.416926,957.301407,1121.937065,0.008913156,8852.718333,6926.266667,8807.205,8764.590115
2018/4/23,8933.861667,8930.6,7895.416926,1035.183074,1117.599366,0.00894775,8852.718333,7847.845,8930.6,8887.199148
2018/4/24,9555.542,8933.861667,7895.416926,1038.444741,1113.641634,0.008979549,8930.6,7895.416926,8933.861667,8890.439268
2018/4/25,9658.11,9555.542,8164.937426,1390.604574,1127.489781,0.00886926,8933.861667,7895.416926,9555.542,9506.068758
2018/4/26,9258.398333,9658.11,8175.96,1482.15,1145.222792,0.008731925,9555.542,7895.416926,9658.11,9607.271368
2018/4/27,9010.32,9658.11,8807.205,850.905,1130.506903,0.00884559,9658.11,7895.416926,9258.398333,9212.273122
2018/4/28,8928.55,9658.11,8807.205,850.905,1116.526808,0.008956346,9658.11,7895.416926,9010.32,8966.344042
2018/4/29,9334.281667,9658.11,8928.55,729.56,1097.178467,0.009114288,9658.11,8164.937426,8928.55,8885.162454
2018/4/30,9259.57,9658.11,8928.55,729.56,1078.797544,0.00926958,9658.11,8175.96,9334.281667,9287.384628
2018/5/1,9239.55,9658.11,8928.55,729.56,1061.335667,0.00942209,9658.11,8807.205,9259.57,9213.433729
2018/5/2,9221.426,9658.11,8928.55,729.56,1044.746883,0.009571696,9658.11,8807.205,9239.55,9193.607644
2018/5/3,9639.268333,9334.281667,8928.55,405.731667,1012.796122,0.009873655,9658.11,8928.55,9221.426,9175.656559
2018/5/4,9753.35,9639.268333,8928.55,710.718333,997.692233,0.010023131,9658.11,8928.55,9639.268333,9588.689274
2018/5/5,9803.306667,9753.35,8928.55,824.8,989.0476214,0.010110737,9658.11,8928.55,9753.35,9701.141876
2018/5/6,9630.136277,9803.306667,9221.426,581.880667,968.6892736,0.010323228,9753.35,8928.55,9803.306667,9750.339186
2018/5/7,9631.44,9803.306667,9221.426,581.880667,949.3488433,0.010533536,9803.306667,8928.55,9630.136277,9579.681617
2018/5/8,9228.608333,9803.306667,9221.426,581.880667,930.9754345,0.010741422,9803.306667,8928.55,9631.44,9580.966172
2018/5/9,9322.041667,9803.306667,9221.426,581.880667,913.5206961,0.010946659,9803.306667,8928.55,9228.608333,9182.770061
2018/5/10,9310.37,9803.306667,9228.608333,574.698334,896.579578,0.0111535,9803.306667,9221.426,9322.041667,9275.272631
2018/5/11,8468.788,9803.306667,9228.608333,574.698334,880.4855158,0.01135737,9803.306667,9221.426,9310.37,9263.722346
2018/5/12,8484.346667,9803.306667,8468.788,1334.518667,903.1871734,0.011071902,9803.306667,9221.426,8468.788,8427.726973
2018/5/13,8463.52,9631.44,8468.788,1162.652,916.1604147,0.010915119,9803.306667,8468.788,8484.346667,8443.232334
2018/5/14,8652.038333,9631.44,8463.52,1167.92,928.748394,0.010767179,9803.306667,8468.788,8463.52,8422.476075
2018/5/15,8511.458,9322.041667,8463.52,858.521667,925.2370576,0.010808041,9803.306667,8463.52,8652.038333,8610.241317
2018/5/16,8471.06,9322.041667,8463.52,858.521667,921.9012881,0.010847148,9803.306667,8463.52,8511.458,8470.246289
2018/5/17,8106.118333,9310.37,8463.52,846.85,918.1487237,0.010891482,9803.306667,8463.52,8471.06,8429.990719
2018/5/18,8240.055,8652.038333,8106.118333,545.92,899.5372875,0.011116827,9803.306667,8463.52,8106.118333,8065.869106
2018/5/19,8239.08,8652.038333,8106.118333,545.92,881.8564231,0.011339714,9803.306667,8106.118333,8240.055,8199.597987
2018/5/20,8507.406667,8652.038333,8106.118333,545.92,865.059602,0.011559897,9803.306667,8106.118333,8239.08,8198.624993
2018/5/21,8385.556187,8652.038333,8106.118333,545.92,849.1026219,0.011777139,9803.306667,8106.118333,8507.406667,8466.209521
2018/5/22,8396.63,8511.458,8106.118333,405.339667,826.9144741,0.012093149,9803.306667,8106.118333,8385.556187,8344.753769
2018/5/23,7555.74,8507.406667,8106.118333,401.288334,805.6331671,0.012412597,9803.306667,8106.118333,8396.63,8355.795867
2018/5/24,7566.193333,8507.406667,7555.74,951.666667,812.9348421,0.012301109,9803.306667,8106.118333,7555.74,7515.41836
2018/5/25,7576.78,8507.406667,7555.74,951.666667,819.8714334,0.012197034,9803.306667,7555.74,7566.193333,7525.885225
2018/5/26,7342.908333,8507.406667,7555.74,951.666667,826.461195,0.012099782,9803.306667,7555.74,7576.78,7536.485053
2018/5/27,7361.831667,8507.406667,7342.908333,1164.498334,843.363052,0.01185729,9631.44,7555.74,7342.908333,7302.25218
2018/5/28,7344.56,8396.63,7342.908333,1053.721667,853.8809827,0.011711234,9631.44,7342.908333,7361.831667,7321.21119
2018/5/29,7459.876667,8396.63,7342.908333,1053.721667,863.873017,0.011575775,9322.041667,7342.908333,7344.56,7303.907452
2018/5/30,7385.395,7576.78,7342.908333,233.871667,832.3729495,0.012013845,9322.041667,7342.908333,7459.876667,7419.421576
2018/5/31,7386.72,7576.78,7342.908333,233.871667,802.4478853,0.012461868,9310.37,7342.908333,7385.395,7344.816005
2018/6/1,7535.146667,7576.78,7342.908333,233.871667,774.0190744,0.012919578,8652.038333,7342.908333,7386.72,7346.143941
2018/6/2,7645.146667,7535.146667,7342.908333,192.238334,744.9300374,0.013424079,8652.038333,7342.908333,7535.146667,7494.799007
2018/6/3,7637.14,7645.146667,7344.56,300.586667,722.7128689,0.013836754,8652.038333,7342.908333,7645.146667,7604.92251
2018/6/4,7500.273333,7645.146667,7344.56,300.586667,701.6065588,0.014253002,8652.038333,7342.908333,7637.14,7596.908129
2018/6/5,7615.722142,7645.146667,7385.395,259.751667,679.5138142,0.014716404,8511.458,7342.908333,7500.273333,7459.878281
2018/6/6,7619.43,7645.146667,7385.395,259.751667,658.5257068,0.015185436,8507.406667,7342.908333,7615.722142,7575.469028
2018/6/7,7676.271667,7645.146667,7386.72,258.426667,638.5207548,0.015661198,8507.406667,7344.56,7619.43,7579.181278
2018/6/8,7620.153333,7676.271667,7500.273333,175.998334,615.3946338,0.016249735,8507.406667,7344.56,7676.271667,7636.075209
2018/6/9,7615.54,7676.271667,7500.273333,175.998334,593.4248188,0.016851334,8507.406667,7385.395,7620.153333,7579.905248
2018/6/10,6776.888333,7676.271667,7500.273333,175.998334,572.5534946,0.017465617,8507.406667,7385.395,7615.54,7575.286486
2018/6/11,6875.678333,7676.271667,6776.888333,899.383334,588.8949865,0.016980956,8396.63,7386.72,6776.888333,6734.887007
2018/6/12,6879.31,7676.271667,6776.888333,899.383334,604.4194039,0.016544803,8396.63,6776.888333,6875.678333,6833.938551
2018/6/13,6315.7,7676.271667,6776.888333,899.383334,619.1676004,0.016150716,7676.271667,6776.888333,6879.31,6837.580376
2018/6/14,6647.013333,7676.271667,6315.7,1360.571667,656.2378037,0.015238378,7676.271667,6776.888333,6315.7,6272.500357
2018/6/15,6637.41,7620.153333,6315.7,1304.453333,688.6485802,0.014521195,7676.271667,6315.7,6647.013333,6604.663607
2018/6/16,6509.426667,7615.54,6315.7,1299.84,719.2081512,0.013904181,7676.271667,6315.7,6637.41,6595.035083
2018/6/17,6464.411667,6879.31,6315.7,563.61,711.4282436,0.014056231,7676.271667,6315.7,6509.426667,6466.712598
2018/6/18,6445.79,6879.31,6315.7,563.61,704.0373315,0.014203792,7676.271667,6315.7,6464.411667,6421.580791
2018/6/19,6737,6879.31,6315.7,563.61,697.0159649,0.014346874,7676.271667,6315.7,6445.79,6402.91137
2018/6/20,6714.718333,6737,6315.7,421.3,683.2301666,0.014636356,7676.271667,6315.7,6737,6694.891727
2018/6/21,6760.83,6737,6445.79,291.21,663.6291583,0.015068657,7676.271667,6315.7,6714.718333,6672.550057
2018/6/22,6332.573333,6760.83,6445.79,315.04,646.1997004,0.015475092,7676.271667,6315.7,6760.83,6718.786131
2018/6/23,6141.605833,6760.83,6332.573333,428.256667,635.3025487,0.015740532,7676.271667,6315.7,6332.573333,6289.413095
2018/6/24,6170.46,6760.83,6141.605833,619.224167,634.4986296,0.015760475,7676.271667,6315.7,6141.605833,6098.017859
2018/6/25,6211.4475,6760.83,6141.605833,619.224167,633.7349065,0.015779469,7676.271667,6141.605833,6170.46,6126.932166
2018/6/26,6218.595,6760.83,6141.605833,619.224167,633.0093695,0.015797554,7676.271667,6141.605833,6211.4475,6168.007485
2018/6/27,6097.46,6760.83,6141.605833,619.224167,632.3201094,0.015814775,7676.271667,6141.605833,6218.595,6175.17113
2018/6/28,6107.896154,6760.83,6097.46,663.37,633.8726039,0.015776041,7676.271667,6141.605833,6097.46,6053.78355
2018/6/29,5908.7025,6332.573333,6097.46,235.113333,613.9346404,0.016288379,7620.153333,6097.46,6107.896154,6064.240274
2018/6/30,6223.28,6218.595,5908.7025,309.8925,598.7325334,0.016701949,7615.54,6097.46,5908.7025,5864.707273
2018/7/1,6374.754167,6223.28,5908.7025,314.5775,584.5247817,0.017107915,6879.31,5908.7025,6223.28,6179.866515
2018/7/2,6466.069167,6374.754167,5908.7025,466.051667,578.601126,0.017283063,6879.31,5908.7025,6374.754167,6331.696909
2018/7/3,6626.44,6466.069167,5908.7025,557.366667,577.539403,0.017314836,6879.31,5908.7025,6466.069167,6423.241698
2018/7/4,6593.289167,6626.44,5908.7025,717.7375,584.5493079,0.017107197,6760.83,5908.7025,6626.44,6584.035803
2018/7/5,6603.376667,6626.44,5908.7025,717.7375,591.2087175,0.0169145,6760.83,5908.7025,6593.289167,6550.79683
2018/7/6,6555.51,6626.44,5908.7025,717.7375,597.5351566,0.016735417,6760.83,5908.7025,6603.376667,6560.910443
2018/7/7,6594.281667,6626.44,6223.28,403.16,587.8163988,0.017012115,6760.83,5908.7025,6555.51,6512.917121
2018/7/8,6753.559167,6626.44,6374.754167,251.685833,571.0098705,0.017512832,6760.83,5908.7025,6594.281667,6551.791796
2018/7/9,6724.04,6753.559167,6466.069167,287.49,556.833877,0.017958677,6760.83,5908.7025,6753.559167,6711.496284
2018/7/10,6510.791667,6753.559167,6555.51,198.049167,538.8946415,0.018556503,6760.83,5908.7025,6724.04,6681.896881
2018/7/11,6377.363333,6753.559167,6510.791667,242.7675,524.0882844,0.019080755,6760.83,6223.28,6510.791667,6468.080536
2018/7/12,6403.18,6753.559167,6377.363333,376.195834,516.6936619,0.019353827,6760.83,6374.754167,6377.363333,6334.312217
2018/7/13,6244.3575,6753.559167,6377.363333,376.195834,509.6687705,0.019620586,6753.559167,6377.363333,6403.18,6360.193736
2018/7/14,6241,6753.559167,6244.3575,509.201667,509.6454153,0.019621485,6753.559167,6377.363333,6244.3575,6200.991238
2018/7/15,6248.84,6753.559167,6241,512.559167,509.7911029,0.019615878,6753.559167,6244.3575,6241,6197.626607
2018/7/16,6514.390833,6724.04,6241,483.04,508.4535477,0.01966748,6753.559167,6241,6248.84,6205.483235
2018/7/17,6869.910833,6514.390833,6241,273.390833,496.700412,0.02013286,6753.559167,6241,6514.390833,6471.689684
